user_id,country,signup_date,plan,device,monthly_watch_hours,monthly_revenue_eur
43012,ES,2021-05-14,standard,mobile,6.6,9.99
43013,BR,2024-01-05,free,web,3.63,0.0
43014,JP,2024-03-27,standard,mobile,18.87,9.99
43015,DE,2022-12-09,free,tv,1.54,0.0
43016,US,2024-08-24,free,mobile,10.9,0.0
43017,FR,2024-01-06,premium,mobile,26.0,15.99
43018,NL,2025-06-12,standard,tv,44.09,5.0
43019,NL,2023-12-09,free,mobile,7.71,0.0
43020,US,2022-04-04,standard,mobile,7.12,9.99
43021,US,2024-04-10,standard,tv,28.11,9.99
43022,ES,2025-04-03,free,tv,2.95,0.0
43023,BR,2022-04-22,free,tv,3.33,0.0
43024,IT,2023-12-12,free,mobile,3.06,0.0
43025,FR,2023-10-23,free,tv,13.03,0.0
43026,CA,2024-04-07,free,mobile,6.53,0.0
43027,GB,2024-03-04,standard,mobile,10.33,9.99
43028,GB,2022-10-11,standard,mobile,17.34,5.0
43029,FR,2025-11-05,free,mobile,4.12,0.0
43030,FR,2023-12-08,free,tv,2.81,0.0
43031,FR,2021-04-25,free,tv,2.9,0.0
43032,US,2024-01-31,free,tv,3.75,0.0
43033,AU,2024-06-29,standard,tv,13.28,5.0
43034,IT,2023-09-28,free,tv,3.16,0.0
43035,CA,2023-06-23,free,mobile,2.05,0.0
43036,ES,2024-02-05,free,web,1.7,0.0
43037,FR,2023-07-09,free,mobile,6.9,0.0
43038,IT,2022-10-03,free,tv,7.89,0.0
43039,ES,2024-08-08,free,web,20.95,0.0
43040,SE,2024-11-15,standard,tv,23.97,5.0
43041,GB,2025-01-05,free,web,5.84,0.0
43042,US,2025-06-16,free,tv,4.29,0.0
43043,IT,2025-10-08,free,web,4.63,0.0
43044,BR,2021-06-02,free,mobile,8.84,0.0
43045,DE,2022-04-19,premium,tv,17.16,15.99
43046,FR,2025-09-28,standard,mobile,59.85,5.0
43047,DE,2024-01-14,free,tv,0.53,0.0
43048,NL,2023-02-12,free,tv,0.74,0.0
43049,US,2023-03-28,free,mobile,7.33,0.0
43050,IT,2022-04-16,standard,tv,6.77,9.99
43051,US,2025-11-01,free,mobile,2.27,0.0
43052,US,2023-04-04,free,mobile,4.57,0.0
43053,US,2025-08-30,free,mobile,3.6,0.0
43054,FR,2024-03-17,premium,mobile,10.62,15.99
43055,US,2024-09-12,standard,tv,3.29,9.99
43056,IT,2023-11-13,free,mobile,13.13,0.0
43057,DE,2023-04-26,premium,tv,36.84,8.0
43058,US,2024-05-22,free,tv,2.71,0.0
43059,IT,2023-09-27,standard,web,7.98,9.99
43060,DE,2025-03-20,standard,tv,10.75,9.99
43061,DE,2024-07-11,free,mobile,6.43,0.0
43062,BR,2024-06-16,standard,tv,7.18,9.99
43063,US,2025-12-10,standard,mobile,6.15,7.99
43064,GB,2022-11-05,standard,mobile,6.43,7.99
43065,FR,2024-04-04,free,tv,1.5,0.0
43066,US,2025-09-21,free,tv,2.63,0.0
43067,US,2021-04-22,free,mobile,12.03,0.0
43068,SE,2023-05-23,free,tv,4.57,0.0
43069,FR,2023-05-17,standard,mobile,5.79,9.99
43070,IT,2024-06-29,standard,mobile,3.72,9.99
43071,BR,2024-09-05,free,mobile,9.6,0.0
43072,US,2025-02-10,standard,mobile,11.64,5.0
43073,US,2024-10-29,free,tv,3.53,0.0
43074,FR,2024-07-13,standard,mobile,5.04,7.99
43075,US,2025-02-19,premium,mobile,7.87,15.99
43076,JP,2023-11-29,premium,tv,13.38,8.0
43077,FR,2024-07-19,premium,tv,26.78,15.99
43078,DE,2021-10-03,premium,tv,26.2,8.0
43079,US,2021-12-17,free,mobile,13.57,0.0
43080,IT,2022-10-02,free,mobile,6.41,0.0
43081,US,2025-11-07,free,mobile,1.18,0.0
43082,US,2025-03-13,free,mobile,14.73,0.0
43083,FR,2021-06-30,free,tv,12.07,0.0
43084,JP,2024-12-24,free,web,7.23,0.0
43085,GB,2023-08-17,premium,web,5.91,15.99
43086,FR,2024-11-19,free,mobile,3.67,0.0
43087,BR,2022-10-14,standard,mobile,12.05,9.99
43088,BR,2023-01-08,standard,tv,4.68,5.0
43089,DE,2025-01-09,standard,tv,10.74,9.99
43090,CA,2025-01-17,free,mobile,5.62,0.0
43091,US,2023-12-31,standard,tv,24.0,9.99
43092,NL,2022-11-30,premium,web,17.14,12.79
43093,NL,2024-11-16,standard,mobile,11.81,9.99
43094,GB,2024-10-07,standard,tv,9.33,5.0
43095,GB,2021-10-05,free,web,14.62,0.0
43096,FR,2025-02-12,free,web,4.29,0.0
43097,FR,2023-03-20,standard,web,18.07,7.99
43098,DE,2025-06-24,free,mobile,2.91,0.0
43099,JP,2022-07-26,standard,tv,7.55,9.99
43100,US,2023-02-12,standard,tv,22.86,9.99
43101,DE,2023-11-05,standard,tv,3.99,7.99
43102,FR,2024-02-11,standard,tv,5.4,7.99
43103,US,2022-04-01,free,tv,3.73,0.0
43104,US,2023-09-12,standard,tv,19.21,9.99
43105,AU,2022-08-24,free,tv,5.88,0.0
43106,US,2025-09-02,free,mobile,3.54,0.0
43107,FR,2025-11-22,free,tv,1.45,0.0
43108,FR,2022-11-16,free,tv,7.45,0.0
43109,GB,2022-10-23,free,tv,1.81,0.0
43110,DE,2025-05-06,free,mobile,5.37,0.0
43111,US,2024-12-13,standard,mobile,9.39,9.99
43112,US,2023-08-06,free,tv,5.16,0.0
43113,US,2024-05-08,standard,tv,6.6,7.99
43114,FR,2022-01-27,free,web,4.35,0.0
43115,BR,2025-11-14,standard,tv,22.62,9.99
43116,BR,2023-11-06,free,web,4.6,0.0
43117,US,2022-03-23,standard,web,7.08,9.99
43118,GB,2022-08-02,free,tv,13.16,0.0
43119,US,2025-09-16,free,mobile,6.83,0.0
43120,FR,2024-04-04,free,tv,17.67,0.0
43121,GB,2023-06-06,free,web,3.32,0.0
43122,IT,2023-01-22,free,mobile,4.37,0.0
43123,US,2023-02-12,standard,web,10.31,7.99
43124,US,2022-12-16,free,mobile,2.7,0.0
43125,US,2025-10-05,free,tv,3.04,0.0
43126,US,2025-03-01,standard,mobile,14.16,9.99
43127,DE,2023-01-01,standard,mobile,18.68,9.99
43128,BR,2021-10-31,free,tv,7.89,0.0
43129,US,2023-07-27,free,mobile,3.64,0.0
43130,IT,2024-02-27,standard,web,14.74,5.0
43131,AU,2023-05-26,free,web,1.81,0.0
43132,US,2022-12-12,standard,tv,8.69,9.99
43133,DE,2023-04-13,free,web,4.44,0.0
43134,US,2022-04-09,standard,tv,24.29,9.99
43135,GB,2021-11-24,standard,mobile,4.63,7.99
43136,SE,2023-10-29,free,web,4.52,0.0
43137,SE,2023-05-29,standard,web,29.36,5.0
43138,DE,2024-04-01,free,mobile,2.58,0.0
43139,BR,2024-07-20,free,mobile,3.94,0.0
43140,DE,2023-02-14,standard,mobile,7.47,9.99
43141,BR,2021-02-16,premium,mobile,12.21,15.99
43142,SE,2025-01-30,free,tv,3.55,0.0
43143,IT,2023-10-06,free,tv,5.27,0.0
43144,FR,2022-05-04,free,web,4.23,0.0
43145,US,2024-11-10,free,tv,3.91,0.0
43146,BR,2023-09-01,free,tv,9.75,0.0
43147,FR,2025-07-23,free,mobile,3.55,0.0
43148,DE,2021-04-23,standard,web,4.64,9.99
43149,ES,2023-04-24,free,tv,4.57,0.0
43150,BR,2022-11-23,standard,tv,11.49,5.0
43151,BR,2022-11-26,free,mobile,2.72,0.0
43152,FR,2024-07-30,standard,mobile,25.21,5.0
43153,ES,2021-12-26,premium,web,17.79,15.99
43154,BR,2025-09-30,free,mobile,5.15,0.0
43155,FR,2023-09-10,free,tv,5.92,0.0
43156,DE,2024-08-21,standard,web,5.73,9.99
43157,ES,2023-03-28,standard,mobile,8.71,7.99
43158,US,2023-07-28,free,tv,3.37,0.0
43159,US,2024-07-03,free,web,1.96,0.0
43160,FR,2024-01-26,premium,tv,3.0,8.0
43161,BR,2023-07-06,standard,mobile,14.59,9.99
43162,US,2025-02-17,free,mobile,3.71,0.0
43163,DE,2025-10-19,free,tv,12.12,0.0
43164,DE,2025-02-10,premium,tv,88.06,15.99
43165,FR,2024-11-21,free,tv,10.24,0.0
43166,DE,2022-01-11,free,mobile,6.53,0.0
43167,FR,2024-09-05,free,mobile,8.21,0.0
43168,US,2024-03-09,free,web,2.18,0.0
43169,US,2024-03-04,standard,mobile,23.37,9.99
43170,DE,2024-11-16,free,web,2.77,0.0
43171,DE,2021-08-31,premium,mobile,22.67,15.99
43172,FR,2024-03-09,premium,tv,8.58,15.99
43173,US,2025-03-03,free,tv,9.62,0.0
43174,FR,2021-05-05,standard,tv,37.19,9.99
43175,US,2024-08-17,free,mobile,3.65,0.0
43176,FR,2022-04-29,free,tv,4.51,0.0
43177,FR,2022-04-06,free,tv,7.0,0.0
43178,DE,2025-05-29,free,tv,1.92,0.0
43179,JP,2023-02-23,premium,tv,12.7,15.99
43180,US,2022-08-12,free,tv,6.15,0.0
43181,IT,2021-11-06,free,mobile,2.74,0.0
43182,FR,2024-10-07,standard,tv,12.4,5.0
43183,US,2025-07-28,free,web,1.48,0.0
43184,DE,2025-07-11,standard,tv,3.84,9.99
43185,FR,2025-04-21,standard,tv,5.89,5.0
43186,ES,2023-09-02,free,web,2.41,0.0
43187,FR,2023-09-01,free,mobile,3.62,0.0
43188,BR,2025-02-01,free,mobile,4.7,0.0
43189,GB,2025-08-13,free,mobile,4.73,0.0
43190,BR,2024-01-02,standard,web,10.37,9.99
43191,FR,2024-02-12,free,mobile,7.0,0.0
43192,US,2023-04-09,standard,web,16.86,9.99
43193,IT,2025-01-25,free,web,4.55,0.0
43194,DE,2024-07-19,free,tv,3.21,0.0
43195,ES,2025-11-06,free,mobile,2.52,0.0
43196,DE,2025-06-03,free,web,7.42,0.0
43197,ES,2025-06-21,free,tv,8.34,0.0
43198,ES,2024-08-18,standard,tv,17.46,5.0
43199,US,2023-11-10,premium,mobile,73.46,15.99
43200,SE,2025-07-29,premium,tv,8.64,15.99
43201,IT,2024-08-11,standard,tv,10.27,9.99
43202,FR,2023-06-29,free,mobile,2.05,0.0
43203,FR,2023-03-21,standard,web,11.01,9.99
43204,IT,2025-03-06,free,tv,4.96,0.0
43205,ES,2022-02-16,standard,mobile,9.67,9.99
43206,JP,2022-05-29,free,mobile,7.57,0.0
43207,ES,2023-12-14,free,mobile,27.32,0.0
43208,US,2023-08-14,standard,mobile,9.77,9.99
43209,FR,2021-07-30,free,tv,3.15,0.0
43210,GB,2025-06-05,free,tv,6.34,0.0
43211,DE,2024-09-15,free,mobile,6.44,0.0
43212,AU,2023-10-26,standard,mobile,9.24,5.0
43213,IT,2024-07-28,free,mobile,1.72,0.0
43214,JP,2025-09-08,standard,mobile,22.84,9.99
43215,BR,2023-01-04,standard,mobile,6.82,7.99
43216,ES,2024-08-21,standard,mobile,14.0,9.99
43217,GB,2021-06-17,standard,web,6.43,9.99
43218,GB,2022-08-02,standard,tv,11.97,9.99
43219,DE,2024-06-14,free,mobile,4.66,0.0
43220,NL,2023-04-25,free,mobile,12.99,0.0
43221,US,2023-01-30,premium,web,125.27,8.0
43222,JP,2022-10-08,free,tv,0.83,0.0
43223,GB,2024-03-26,free,mobile,10.35,0.0
43224,DE,2021-07-13,free,mobile,3.52,0.0
43225,US,2025-02-10,standard,mobile,4.57,9.99
43226,US,2025-01-31,free,web,6.15,0.0
43227,GB,2023-11-25,free,tv,4.08,0.0
43228,FR,2023-03-24,premium,mobile,11.99,8.0
43229,FR,2025-05-25,standard,tv,26.94,5.0
43230,US,2025-03-12,standard,tv,24.78,9.99
43231,US,2021-10-13,free,mobile,3.61,0.0
43232,AU,2024-12-28,free,web,5.87,0.0
43233,GB,2025-08-07,free,mobile,1.43,0.0
43234,DE,2025-04-27,standard,mobile,11.16,9.99
43235,CA,2023-10-21,free,tv,3.8,0.0
43236,US,2024-08-20,free,mobile,11.68,0.0
43237,AU,2024-04-21,standard,tv,12.3,5.0
43238,AU,2021-02-21,standard,mobile,8.94,9.99
43239,IT,2023-07-15,free,mobile,15.14,0.0
43240,GB,2024-05-01,free,tv,4.59,0.0
43241,NL,2025-04-03,free,tv,7.53,0.0
43242,US,2025-04-02,premium,web,14.15,12.79
43243,US,2025-10-09,premium,mobile,37.46,15.99
43244,US,2024-01-26,standard,mobile,11.06,9.99
43245,US,2021-11-19,free,mobile,7.91,0.0
43246,FR,2022-01-19,standard,mobile,11.75,9.99
43247,NL,2023-01-20,free,tv,13.67,0.0
43248,FR,2022-11-23,free,tv,9.4,0.0
43249,DE,2023-10-21,free,tv,2.71,0.0
43250,US,2022-10-24,free,mobile,4.43,0.0
43251,US,2025-05-02,free,mobile,12.86,0.0
43252,NL,2024-01-07,free,web,2.18,0.0
43253,NL,2024-02-28,premium,mobile,44.85,12.79
43254,ES,2025-05-13,free,mobile,4.35,0.0
43255,IT,2021-12-26,free,mobile,1.35,0.0
43256,BR,2023-12-21,standard,tv,6.26,7.99
43257,US,2022-05-19,free,tv,6.79,0.0
43258,DE,2021-12-03,free,tv,2.69,0.0
43259,US,2024-08-07,free,web,2.81,0.0
43260,US,2024-10-12,free,mobile,6.01,0.0
43261,AU,2021-06-29,free,mobile,1.23,0.0
43262,BR,2024-07-26,standard,mobile,5.64,9.99
43263,DE,2024-05-11,free,web,9.29,0.0
43264,FR,2021-08-08,premium,tv,25.02,15.99
43265,BR,2025-03-29,free,tv,2.04,0.0
43266,AU,2025-01-29,premium,mobile,16.46,12.79
43267,JP,2023-08-12,free,tv,4.83,0.0
43268,IT,2022-02-06,free,tv,5.87,0.0
43269,ES,2024-07-14,free,mobile,5.72,0.0
43270,FR,2023-04-12,free,mobile,13.84,0.0
43271,FR,2022-08-22,free,tv,7.8,0.0
43272,US,2022-12-26,free,tv,6.42,0.0
43273,GB,2023-10-21,standard,tv,11.87,9.99
43274,JP,2023-11-03,free,mobile,3.77,0.0
43275,SE,2023-05-28,free,web,2.93,0.0
43276,US,2025-05-02,premium,tv,7.83,15.99
43277,US,2024-07-24,free,tv,5.48,0.0
43278,US,2021-05-13,free,tv,3.93,0.0
43279,GB,2024-09-29,premium,mobile,18.85,15.99
43280,BR,2025-01-29,free,tv,4.54,0.0
43281,BR,2022-07-24,free,mobile,12.81,0.0
43282,SE,2024-04-13,standard,tv,7.07,9.99
43283,GB,2023-08-17,free,mobile,4.02,0.0
43284,ES,2024-05-14,premium,tv,32.08,15.99
43285,AU,2022-07-02,free,mobile,0.95,0.0
43286,ES,2024-12-10,premium,tv,15.81,8.0
43287,FR,2022-09-28,free,web,4.17,0.0
43288,US,2021-09-26,standard,tv,43.29,9.99
43289,FR,2025-01-18,free,tv,4.39,0.0
43290,FR,2025-06-29,free,mobile,1.68,0.0
43291,DE,2022-07-27,free,tv,13.76,0.0
43292,IT,2024-11-10,free,mobile,12.77,0.0
43293,US,2023-12-07,standard,tv,5.17,9.99
43294,US,2025-04-19,free,tv,10.31,0.0
43295,US,2025-08-09,free,web,4.26,0.0
43296,NL,2022-09-10,free,mobile,4.65,0.0
43297,US,2024-05-02,standard,mobile,6.31,9.99
43298,FR,2022-08-22,free,web,2.95,0.0
43299,ES,2021-05-24,free,tv,5.97,0.0
43300,GB,2025-03-15,free,mobile,4.14,0.0
43301,FR,2022-04-04,free,tv,16.97,0.0
43302,BR,2023-04-08,free,tv,1.88,0.0
43303,DE,2023-12-23,premium,web,11.79,8.0
43304,GB,2025-01-08,free,tv,18.13,0.0
43305,ES,2024-07-29,free,mobile,3.98,0.0
43306,FR,2023-09-01,free,mobile,6.44,0.0
43307,FR,2023-07-11,standard,tv,9.6,7.99
43308,DE,2023-08-11,free,tv,1.54,0.0
43309,FR,2022-05-12,standard,tv,8.57,5.0
43310,FR,2022-09-02,free,web,15.48,0.0
43311,US,2023-12-28,standard,tv,9.11,5.0
43312,DE,2023-03-03,free,tv,1.99,0.0
43313,NL,2021-08-12,standard,web,11.78,7.99
43314,GB,2023-11-29,free,tv,4.22,0.0
43315,JP,2023-10-22,standard,tv,10.59,7.99
43316,DE,2022-04-08,free,tv,4.28,0.0
43317,DE,2024-10-19,standard,web,2.76,9.99
43318,US,2025-06-07,standard,web,3.26,7.99
43319,FR,2023-10-16,standard,mobile,13.32,9.99
43320,FR,2021-11-05,standard,tv,13.44,9.99
43321,FR,2023-04-20,standard,mobile,9.34,9.99
43322,IT,2023-02-22,free,web,7.48,0.0
43323,US,2023-11-21,free,mobile,1.9,0.0
43324,FR,2021-12-12,standard,tv,10.8,9.99
43325,BR,2024-08-20,premium,mobile,28.13,15.99
43326,US,2023-07-10,standard,tv,3.85,9.99
43327,JP,2025-04-06,premium,mobile,26.25,8.0
43328,NL,2022-02-20,free,tv,2.57,0.0
43329,US,2023-04-03,free,mobile,1.67,0.0
43330,US,2024-12-21,premium,tv,43.12,12.79
43331,CA,2021-12-07,premium,mobile,24.7,8.0
43332,BR,2024-03-29,free,tv,14.21,0.0
43333,JP,2025-06-19,standard,tv,3.07,9.99
43334,FR,2024-05-09,premium,mobile,43.89,8.0
43335,GB,2025-07-30,free,tv,10.85,0.0
43336,US,2023-11-14,free,tv,3.1,0.0
43337,US,2023-03-15,free,tv,11.95,0.0
43338,FR,2022-04-09,premium,web,33.48,8.0
43339,BR,2023-05-17,free,mobile,8.79,0.0
43340,GB,2022-10-24,free,mobile,2.83,0.0
43341,BR,2024-11-17,free,tv,0.39,0.0
43342,FR,2024-11-04,free,mobile,7.2,0.0
43343,CA,2023-08-15,free,mobile,8.3,0.0
43344,US,2025-08-09,free,tv,3.55,0.0
43345,AU,2025-11-24,free,mobile,5.7,0.0
43346,ES,2022-02-01,free,web,2.63,0.0
43347,FR,2023-10-24,free,web,2.33,0.0
43348,BR,2024-12-11,free,mobile,4.35,0.0
43349,GB,2022-04-10,free,web,2.49,0.0
43350,US,2025-02-21,premium,mobile,97.23,15.99
43351,US,2021-08-27,free,tv,7.21,0.0
43352,AU,2024-09-17,standard,mobile,9.12,9.99
43353,CA,2024-03-06,standard,mobile,6.75,9.99
43354,GB,2023-07-31,free,web,2.13,0.0
43355,US,2022-06-10,free,web,4.25,0.0
43356,US,2024-06-23,standard,mobile,106.36,9.99
43357,US,2022-10-22,standard,mobile,48.95,7.99
43358,GB,2023-05-01,standard,web,16.58,9.99
43359,DE,2024-08-13,free,tv,7.22,0.0
43360,US,2023-10-29,free,mobile,4.61,0.0
43361,BR,2025-04-20,free,mobile,3.65,0.0
43362,AU,2024-06-30,free,tv,10.28,0.0
43363,US,2025-07-19,premium,web,9.99,15.99
43364,DE,2022-09-26,standard,mobile,12.36,7.99
43365,GB,2023-07-30,free,tv,3.82,0.0
43366,US,2023-05-15,free,web,6.24,0.0
43367,DE,2024-05-07,free,tv,3.63,0.0
43368,FR,2022-09-13,standard,mobile,27.65,9.99
43369,FR,2022-09-21,free,tv,3.57,0.0
43370,BR,2024-05-19,standard,tv,8.07,5.0
43371,US,2024-03-01,free,tv,14.14,0.0
43372,IT,2024-01-20,free,mobile,6.94,0.0
43373,FR,2024-07-23,free,tv,35.02,0.0
43374,ES,2023-10-02,standard,tv,6.93,9.99
43375,ES,2023-10-15,free,tv,5.63,0.0
43376,NL,2024-11-06,free,tv,2.01,0.0
43377,US,2024-03-05,standard,tv,13.9,7.99
43378,GB,2023-11-26,premium,tv,11.82,12.79
43379,JP,2021-07-29,standard,web,8.62,9.99
43380,US,2021-10-03,free,mobile,8.83,0.0
43381,FR,2025-03-12,standard,tv,4.14,9.99
43382,US,2025-04-06,free,web,7.84,0.0
43383,AU,2022-07-02,premium,mobile,7.86,15.99
43384,FR,2024-04-30,free,tv,2.19,0.0
43385,FR,2025-10-23,free,mobile,10.03,0.0
43386,CA,2024-02-27,free,tv,7.76,0.0
43387,US,2024-11-24,premium,web,53.99,15.99
43388,FR,2022-09-04,free,tv,1.87,0.0
43389,GB,2023-02-20,free,tv,5.47,0.0
43390,FR,2022-07-27,free,mobile,7.67,0.0
43391,DE,2023-11-03,standard,mobile,6.95,9.99
43392,FR,2024-07-10,premium,tv,56.04,15.99
43393,GB,2024-06-07,free,mobile,0.86,0.0
43394,ES,2023-02-09,standard,web,2.28,9.99
43395,FR,2023-01-18,free,tv,5.01,0.0
43396,DE,2023-05-20,standard,tv,33.18,9.99
43397,AU,2024-02-15,free,mobile,3.58,0.0
43398,US,2024-07-09,free,tv,2.45,0.0
43399,AU,2025-09-22,free,mobile,1.96,0.0
43400,AU,2023-12-05,free,tv,2.6,0.0
43401,US,2025-06-27,free,tv,12.42,0.0
43402,GB,2022-08-23,free,tv,3.24,0.0
43403,NL,2022-07-24,free,mobile,2.48,0.0
43404,IT,2025-08-31,free,web,37.44,0.0
43405,BR,2022-02-02,standard,web,10.84,9.99
43406,US,2025-05-22,standard,tv,4.15,9.99
43407,JP,2022-12-15,free,web,4.54,0.0
43408,US,2022-08-23,premium,mobile,87.57,12.79
43409,ES,2024-04-18,free,web,2.66,0.0
43410,SE,2022-10-29,free,tv,1.32,0.0
43411,US,2021-06-18,standard,mobile,8.1,9.99
43412,GB,2023-01-26,standard,mobile,19.58,9.99
43413,IT,2023-12-29,free,tv,9.29,0.0
43414,JP,2023-07-07,standard,mobile,6.02,9.99
43415,DE,2024-06-09,free,tv,16.21,0.0
43416,GB,2024-12-05,free,tv,16.87,0.0
43417,FR,2024-10-27,free,tv,2.51,0.0
43418,FR,2021-12-26,free,tv,3.27,0.0
43419,FR,2023-07-29,premium,tv,10.92,8.0
43420,DE,2024-07-05,free,tv,4.66,0.0
43421,GB,2021-06-09,standard,mobile,7.37,9.99
43422,FR,2023-01-30,free,tv,3.35,0.0
43423,US,2022-02-22,premium,tv,13.76,15.99
43424,US,2023-01-06,free,web,7.45,0.0
43425,JP,2022-12-20,premium,mobile,32.55,15.99
43426,FR,2024-09-21,free,tv,2.64,0.0
43427,DE,2022-07-16,free,tv,17.88,0.0
43428,BR,2024-01-03,standard,tv,12.49,9.99
43429,SE,2022-04-27,standard,tv,28.48,5.0
43430,IT,2022-07-21,free,tv,4.25,0.0
43431,US,2023-11-22,standard,tv,8.19,9.99
43432,FR,2023-04-11,free,tv,4.64,0.0
43433,FR,2021-10-09,premium,mobile,31.06,8.0
43434,BR,2024-07-14,free,tv,5.15,0.0
43435,US,2022-08-10,free,tv,7.95,0.0
43436,US,2022-07-10,standard,tv,24.44,9.99
43437,FR,2022-08-28,standard,web,16.27,9.99
43438,DE,2024-05-07,free,tv,5.71,0.0
43439,US,2023-08-16,standard,mobile,11.77,5.0
43440,US,2023-09-29,premium,mobile,38.66,15.99
43441,FR,2023-08-29,free,tv,16.26,0.0
43442,DE,2025-07-08,free,tv,3.57,0.0
43443,FR,2025-07-03,free,tv,2.52,0.0
43444,GB,2023-11-10,free,mobile,2.08,0.0
43445,ES,2022-01-17,free,web,5.61,0.0
43446,GB,2022-07-21,free,tv,5.94,0.0
43447,FR,2023-05-20,free,tv,6.71,0.0
43448,ES,2025-12-20,free,mobile,20.2,0.0
43449,DE,2023-02-11,free,tv,7.09,0.0
43450,US,2024-05-05,free,mobile,7.25,0.0
43451,FR,2022-01-31,free,tv,10.89,0.0
43452,CA,2025-10-13,free,mobile,1.43,0.0
43453,US,2025-01-10,standard,tv,10.11,7.99
43454,DE,2022-07-22,standard,mobile,2.12,7.99
43455,FR,2025-05-29,free,tv,2.96,0.0
43456,ES,2023-12-01,standard,tv,11.43,9.99
43457,US,2025-04-10,free,web,3.43,0.0
43458,BR,2022-06-18,premium,web,12.24,8.0
43459,FR,2022-06-15,premium,tv,2.76,8.0
43460,US,2021-08-13,free,tv,9.74,0.0
43461,BR,2024-01-09,premium,tv,50.05,15.99
43462,US,2022-04-04,free,tv,3.51,0.0
43463,FR,2021-11-28,free,tv,15.74,0.0
43464,BR,2022-01-12,free,mobile,9.67,0.0
43465,AU,2024-04-16,free,tv,1.21,0.0
43466,US,2021-09-19,premium,tv,16.24,15.99
43467,ES,2022-10-21,free,web,10.09,0.0
43468,US,2025-03-21,free,web,7.02,0.0
43469,GB,2024-12-20,standard,tv,18.36,9.99
43470,IT,2025-06-27,standard,tv,22.28,5.0
43471,ES,2023-10-06,free,mobile,3.22,0.0
43472,US,2025-10-16,free,mobile,1.41,0.0
43473,US,2022-11-01,free,mobile,3.52,0.0
43474,GB,2023-05-26,free,tv,3.71,0.0
43475,ES,2024-10-02,free,mobile,6.71,0.0
43476,GB,2021-03-11,premium,mobile,18.73,12.79
43477,FR,2024-05-14,free,tv,6.39,0.0
43478,US,2024-09-18,standard,tv,15.62,7.99
43479,BR,2024-07-26,standard,web,4.07,7.99
43480,FR,2023-05-11,free,mobile,2.33,0.0
43481,SE,2023-10-31,standard,mobile,10.68,9.99
43482,DE,2023-06-28,free,tv,5.21,0.0
43483,BR,2021-06-10,free,mobile,7.76,0.0
43484,US,2023-12-24,free,tv,2.11,0.0
43485,US,2022-05-03,free,mobile,7.87,0.0
43486,AU,2023-04-05,free,web,3.73,0.0
43487,GB,2025-01-12,free,mobile,2.43,0.0
43488,FR,2022-12-19,free,web,2.99,0.0
43489,AU,2025-03-06,free,mobile,16.06,0.0
43490,US,2025-10-16,free,mobile,7.41,0.0
43491,IT,2025-06-23,free,web,2.43,0.0
43492,FR,2025-02-16,free,web,17.35,0.0
43493,NL,2025-02-05,free,mobile,5.63,0.0
43494,AU,2023-09-07,free,tv,6.31,0.0
43495,US,2023-12-14,free,mobile,5.02,0.0
43496,FR,2022-12-09,standard,mobile,10.68,9.99
43497,GB,2025-12-17,free,tv,2.6,0.0
43498,FR,2025-11-01,standard,mobile,9.06,5.0
43499,DE,2024-11-23,free,tv,8.38,0.0
43500,ES,2024-08-23,premium,tv,27.36,8.0
43501,FR,2022-11-22,free,mobile,2.88,0.0
43502,AU,2022-08-06,free,mobile,3.5,0.0
43503,IT,2021-11-20,free,mobile,3.25,0.0
43504,US,2023-08-26,free,tv,18.89,0.0
43505,DE,2024-04-15,free,tv,5.44,0.0
43506,NL,2021-12-07,free,mobile,1.56,0.0
43507,DE,2025-05-05,free,mobile,6.24,0.0
43508,CA,2022-10-29,free,mobile,3.7,0.0
43509,FR,2022-12-01,free,tv,6.12,0.0
43510,US,2022-07-30,premium,tv,23.44,15.99
43511,DE,2021-11-04,free,tv,1.59,0.0
43512,FR,2024-05-31,premium,web,25.99,8.0
43513,US,2023-07-29,free,tv,7.15,0.0
43514,DE,2022-06-21,free,tv,18.28,0.0
43515,US,2021-09-28,free,mobile,9.0,0.0
43516,FR,2022-06-27,free,tv,5.71,0.0
43517,US,2022-12-06,free,web,3.53,0.0
43518,FR,2025-10-30,free,web,4.36,0.0
43519,US,2023-02-20,standard,web,14.64,9.99
43520,FR,2025-01-21,free,web,4.83,0.0
43521,AU,2024-07-30,free,tv,5.76,0.0
43522,FR,2022-11-08,free,tv,4.42,0.0
43523,FR,2025-08-28,standard,tv,3.89,7.99
43524,AU,2025-05-10,standard,tv,12.11,5.0
43525,BR,2024-03-12,premium,tv,4.48,8.0
43526,US,2025-09-19,standard,web,11.31,9.99
43527,SE,2022-07-03,free,mobile,11.24,0.0
43528,SE,2025-12-18,free,tv,5.2,0.0
43529,BR,2025-01-13,premium,tv,11.45,15.99
43530,GB,2022-06-15,free,tv,2.43,0.0
43531,GB,2024-06-10,free,tv,6.06,0.0
43532,AU,2023-10-17,free,mobile,16.3,0.0
43533,DE,2021-07-10,free,tv,5.81,0.0
43534,BR,2024-03-07,premium,tv,12.42,12.79
43535,FR,2024-04-14,free,tv,4.58,0.0
43536,IT,2024-03-20,premium,web,49.42,8.0
43537,CA,2025-02-11,standard,tv,8.66,9.99
43538,FR,2025-07-09,free,mobile,1.98,0.0
43539,US,2022-07-29,free,web,5.77,0.0
43540,BR,2023-02-12,free,tv,3.82,0.0
43541,IT,2022-08-31,free,mobile,2.56,0.0
