date,region,streaming_hours,subscribers,is_holiday,marketing_spend_eur,major_launch
2022-10-22,APAC,96290.9,11832,False,6334.82,False
2022-10-23,APAC,114931.4,14045,False,7116.82,False
2022-10-24,APAC,120848.0,15488,False,6821.04,False
2022-10-25,APAC,120506.2,14686,False,6924.19,False
2022-10-26,APAC,112496.5,12938,False,5979.14,False
2022-10-27,APAC,94548.4,11847,False,7424.32,False
2022-10-28,APAC,84032.2,10364,False,6817.35,False
2022-10-29,APAC,109243.6,13362,False,6173.87,False
2022-10-30,APAC,122989.7,15829,False,6352.23,False
2022-10-31,APAC,121923.5,13873,False,6033.01,False
2022-11-01,APAC,126527.5,16604,False,6184.99,False
2022-11-02,APAC,107135.8,13919,False,6109.12,False
2022-11-03,APAC,105276.6,12845,False,6450.03,False
2022-11-04,APAC,81562.2,9969,False,7537.58,False
2022-11-05,APAC,103261.1,13159,False,5182.23,False
2022-11-06,APAC,118482.2,15075,False,7061.08,False
2022-11-07,APAC,119594.3,14632,False,5853.41,False
2022-11-08,APAC,120986.6,14314,False,7164.53,False
2022-11-09,APAC,108100.4,14569,False,5882.84,False
2022-11-10,APAC,101867.1,13211,False,6480.6,False
2022-11-11,APAC,102621.9,12906,True,6024.12,False
2022-11-12,APAC,109130.2,13729,False,4767.53,False
2022-11-13,APAC,125735.3,16027,False,7543.98,False
2022-11-14,APAC,120840.3,15475,False,5399.4,False
2022-11-15,APAC,128809.2,15057,False,6221.51,False
2022-11-16,APAC,113072.9,13958,False,5313.26,False
2022-11-17,APAC,92114.0,11286,False,5086.4,False
2022-11-18,APAC,83748.3,10387,False,5992.85,False
2022-11-19,APAC,108937.3,14002,False,5682.79,False
2022-11-20,APAC,127247.1,15010,False,5223.35,False
2022-11-21,APAC,126468.8,15134,False,6130.85,False
2022-11-22,APAC,124796.5,15258,False,4974.47,False
2022-11-23,APAC,114540.3,14394,False,6261.18,False
2022-11-24,APAC,97309.9,12579,False,6059.74,False
2022-11-25,APAC,82044.9,11071,False,4178.08,False
2022-11-26,APAC,107392.5,13280,False,5744.71,False
2022-11-27,APAC,128664.7,16498,False,6538.73,False
2022-11-28,APAC,127291.4,16266,False,5313.96,False
2022-11-29,APAC,140676.4,17855,False,6575.03,False
2022-11-30,APAC,156145.0,19505,False,14512.54,True
2022-12-01,APAC,97140.0,11942,False,5353.02,False
2022-12-02,APAC,91913.6,10956,False,6158.17,False
2022-12-03,APAC,110078.8,13194,False,6828.79,False
2022-12-04,APAC,115269.8,14582,False,5468.46,False
2022-12-05,APAC,132770.5,16569,False,6005.75,False
2022-12-06,APAC,132947.2,16410,False,7091.39,False
2022-12-07,APAC,106678.9,13667,False,5485.89,False
2022-12-08,APAC,101492.4,12586,False,6540.13,False
2022-12-09,APAC,89040.9,10673,False,5310.25,False
2022-12-10,APAC,108025.3,13369,False,6045.63,False
2022-12-11,APAC,120806.6,15511,False,6532.58,False
2022-12-12,APAC,133735.9,16205,False,4252.38,False
2022-12-13,APAC,145246.4,18260,False,5749.34,False
2022-12-14,APAC,172074.2,21481,False,14521.07,True
2022-12-15,APAC,92580.8,11192,False,6359.08,False
2022-12-16,APAC,95687.6,11814,False,5761.3,False
2022-12-17,APAC,111286.0,13124,False,5296.33,False
2022-12-18,APAC,124392.8,15603,False,6683.57,False
2022-12-19,APAC,135566.5,16263,False,5923.67,False
2022-12-20,APAC,141705.8,18249,False,6618.68,False
2022-12-21,APAC,119225.6,14857,False,6487.38,False
2022-12-22,APAC,96865.5,11822,False,5826.07,False
2022-12-23,APAC,86286.1,11366,False,7042.85,False
2022-12-24,APAC,138097.6,16746,True,5710.18,False
2022-12-25,APAC,166036.0,20380,True,7138.76,False
2022-12-26,APAC,131973.8,15582,False,7244.23,False
2022-12-27,APAC,133320.6,17319,False,7028.09,False
2022-12-28,APAC,129002.0,17061,False,6044.35,False
2022-12-29,APAC,109812.7,12889,False,8227.26,False
2022-12-30,APAC,98535.5,11909,False,6311.88,False
2022-12-31,APAC,151203.1,18935,True,6384.05,False
2023-01-01,APAC,164656.4,20324,True,6174.35,False
2023-01-02,APAC,130276.6,16268,False,5288.99,False
2023-01-03,APAC,136760.8,17036,False,7229.66,False
2023-01-04,APAC,123837.8,15683,False,5736.48,False
2023-01-05,APAC,97984.8,11767,False,6930.89,False
2023-01-06,APAC,96536.9,12163,False,7123.64,False
2023-01-07,APAC,124748.5,15035,False,6679.46,False
2023-01-08,APAC,144018.0,17796,False,5644.02,False
2023-01-09,APAC,143798.8,17106,False,5925.54,False
2023-01-10,APAC,143705.4,17760,False,4057.54,False
2023-01-11,APAC,139126.7,17104,False,6106.83,False
2023-01-12,APAC,105106.1,13610,False,6842.97,False
2023-01-13,APAC,96014.0,11972,False,6011.6,False
2023-01-14,APAC,126915.1,15925,False,5730.34,False
2023-01-15,APAC,140934.3,17605,False,5965.0,False
2023-01-16,APAC,137625.2,16138,False,7176.29,False
2023-01-17,APAC,149087.8,17637,False,6161.31,False
2023-01-18,APAC,128935.8,15957,False,7691.93,False
2023-01-19,APAC,108053.0,13645,False,5749.81,False
2023-01-20,APAC,98061.5,12140,False,6380.99,False
2023-01-21,APAC,124037.8,15072,False,5861.28,False
2023-01-22,APAC,144442.3,17935,False,7868.39,False
2023-01-23,APAC,155619.1,19288,False,6353.36,False
2023-01-24,APAC,145221.1,18542,False,7912.86,False
2023-01-25,APAC,131824.2,16839,False,5875.1,False
2023-01-26,APAC,122766.0,15069,False,7434.06,False
2023-01-27,APAC,109202.9,13625,False,6307.2,False
2023-01-28,APAC,124839.8,15743,False,6882.92,False
2023-01-29,APAC,133814.0,16939,False,5238.63,False
2023-01-30,APAC,140870.6,18435,False,6493.93,False
2023-01-31,APAC,141682.2,17696,False,5360.7,False
2023-02-01,APAC,136117.7,17599,False,6422.48,False
2023-02-02,APAC,113257.8,13577,False,5002.89,False
2023-02-03,APAC,114059.9,13938,False,6143.13,False
2023-02-04,APAC,115861.0,13414,False,7095.69,False
2023-02-05,APAC,138682.2,17410,False,6658.04,False
2023-02-06,APAC,150747.6,19167,False,5233.64,False
2023-02-07,APAC,155634.8,18176,False,4702.89,False
2023-02-08,APAC,119952.2,15088,False,6619.96,False
2023-02-09,APAC,107601.3,13752,False,7488.16,False
2023-02-10,APAC,147893.1,18760,False,13452.84,True
2023-02-11,APAC,136094.3,16413,False,7902.72,False
2023-02-12,APAC,163300.2,20799,False,6220.41,False
2023-02-13,APAC,147784.9,18477,False,4659.45,False
2023-02-14,APAC,152370.8,19341,False,4978.5,False
2023-02-15,APAC,187225.7,23340,False,14843.96,True
2023-02-16,APAC,123124.5,15581,False,6332.45,False
2023-02-17,APAC,116700.7,15142,False,7415.38,False
2023-02-18,APAC,137165.3,17043,False,5271.9,False
2023-02-19,APAC,150856.2,18999,False,6326.0,False
2023-02-20,APAC,146364.8,18920,False,6237.41,False
2023-02-21,APAC,155613.5,19385,False,6118.39,False
2023-02-22,APAC,150998.8,18312,False,5927.51,False
2023-02-23,APAC,118340.5,15130,False,5944.24,False
2023-02-24,APAC,99725.1,13183,False,6374.92,False
2023-02-25,APAC,128196.6,16668,False,6478.06,False
2023-02-26,APAC,150658.9,19189,False,6438.86,False
2023-02-27,APAC,140411.6,16379,False,7202.39,False
2023-02-28,APAC,159088.9,19568,False,5277.38,False
2023-03-01,APAC,146392.7,18006,False,4789.85,False
2023-03-02,APAC,133399.1,16697,False,7053.57,False
2023-03-03,APAC,103450.7,13775,False,5485.98,False
2023-03-04,APAC,136714.5,16549,False,5938.02,False
2023-03-05,APAC,161805.8,21346,False,5752.72,False
2023-03-06,APAC,160077.2,19818,False,5736.39,False
2023-03-07,APAC,150814.4,18468,False,5077.39,False
2023-03-08,APAC,136481.6,17482,False,5789.18,False
2023-03-09,APAC,123803.4,15937,False,6765.06,False
2023-03-10,APAC,112368.2,14370,False,6243.25,False
2023-03-11,APAC,129375.3,15787,False,6650.81,False
2023-03-12,APAC,165779.3,20973,False,5851.13,False
2023-03-13,APAC,154234.5,18762,False,6971.08,False
2023-03-14,APAC,145003.2,17726,False,5842.91,False
2023-03-15,APAC,143737.0,17919,False,4563.55,False
2023-03-16,APAC,127197.3,15489,False,6504.5,False
2023-03-17,APAC,114687.9,14862,False,6865.91,False
2023-03-18,APAC,136381.4,16758,False,5805.41,False
2023-03-19,APAC,168633.2,20968,False,7212.97,False
2023-03-20,APAC,149722.8,18275,False,5573.85,False
2023-03-21,APAC,157914.4,20258,False,6791.78,False
2023-03-22,APAC,157703.4,19379,False,7651.82,False
2023-03-23,APAC,112767.1,14666,False,6286.18,False
2023-03-24,APAC,113210.4,14685,False,6076.41,False
2023-03-25,APAC,143308.7,17690,False,6173.86,False
2023-03-26,APAC,167488.2,20950,False,7561.84,False
2023-03-27,APAC,164798.0,20362,False,6582.23,False
2023-03-28,APAC,167852.0,21254,False,7976.16,False
2023-03-29,APAC,139571.4,17349,False,6485.0,False
2023-03-30,APAC,134399.4,16591,False,5739.36,False
2023-03-31,APAC,107276.1,13432,False,5796.39,False
2023-04-01,APAC,127972.5,15205,False,6313.29,False
2023-04-02,APAC,161767.1,20182,False,4631.74,False
2023-04-03,APAC,156344.8,19867,False,5885.61,False
2023-04-04,APAC,164720.7,20659,False,5904.16,False
2023-04-05,APAC,151068.6,19359,False,6459.03,False
2023-04-06,APAC,137522.4,17001,False,7821.45,False
2023-04-07,APAC,117067.5,14403,False,6312.65,False
2023-04-08,APAC,132017.2,15943,False,4731.47,False
2023-04-09,APAC,164653.7,20378,False,5539.27,False
2023-04-10,APAC,154159.2,20252,False,6481.03,False
2023-04-11,APAC,171034.4,21517,False,6346.4,False
2023-04-12,APAC,148815.9,18309,False,7572.36,False
2023-04-13,APAC,129193.7,15646,False,7041.66,False
2023-04-14,APAC,104661.1,12283,False,7018.49,False
2023-04-15,APAC,121200.9,14734,False,6101.49,False
2023-04-16,APAC,147649.8,18835,False,7155.3,False
2023-04-17,APAC,175258.8,21693,False,5560.06,False
2023-04-18,APAC,154473.6,18830,False,7052.24,False
2023-04-19,APAC,154035.6,18830,False,6052.46,False
2023-04-20,APAC,122782.4,15672,False,5120.81,False
2023-04-21,APAC,113666.4,14167,False,6754.59,False
2023-04-22,APAC,136425.7,16739,False,7398.83,False
2023-04-23,APAC,172926.0,21461,False,5956.32,False
2023-04-24,APAC,166034.4,21857,False,7532.61,False
2023-04-25,APAC,167141.9,21502,False,4958.45,False
2023-04-26,APAC,158299.6,20521,False,5326.57,False
2023-04-27,APAC,122870.3,14482,False,6167.42,False
2023-04-28,APAC,121203.0,15074,False,5988.99,False
2023-04-29,APAC,142879.8,17537,False,5752.69,False
2023-04-30,APAC,166857.2,21129,False,6394.14,False
2023-05-01,APAC,159997.4,20529,False,5865.13,False
2023-05-02,APAC,160298.7,20200,False,6001.62,False
2023-05-03,APAC,142081.7,17323,False,6512.34,False
2023-05-04,APAC,121647.6,14875,False,5756.37,False
2023-05-05,APAC,109655.4,14017,False,6206.39,False
2023-05-06,APAC,139042.5,17740,False,5775.57,False
2023-05-07,APAC,157689.9,19781,False,5328.3,False
2023-05-08,APAC,164451.9,20621,False,6904.56,False
2023-05-09,APAC,167573.1,20971,False,7660.64,False
2023-05-10,APAC,140390.6,17683,False,7146.86,False
2023-05-11,APAC,119597.9,15307,False,6561.37,False
2023-05-12,APAC,113347.1,14483,False,5783.58,False
2023-05-13,APAC,130920.5,16376,False,6068.07,False
2023-05-14,APAC,152086.3,18986,False,7144.02,False
2023-05-15,APAC,174138.9,21723,False,4474.01,False
2023-05-16,APAC,150594.4,18434,False,6009.39,False
2023-05-17,APAC,162733.2,19945,False,6888.09,False
2023-05-18,APAC,127898.0,16259,False,5390.98,False
2023-05-19,APAC,119900.9,14631,False,6641.11,False
2023-05-20,APAC,141605.4,18107,False,6604.79,False
2023-05-21,APAC,163387.8,20397,False,5140.53,False
2023-05-22,APAC,173195.9,22059,False,6374.38,False
2023-05-23,APAC,153653.9,19525,False,5811.64,False
2023-05-24,APAC,146020.8,18674,False,6639.28,False
2023-05-25,APAC,120183.3,14784,False,6843.03,False
2023-05-26,APAC,104113.2,13218,False,6627.15,False
2023-05-27,APAC,130627.8,16697,False,6366.87,False
2023-05-28,APAC,172524.6,20789,False,6540.7,False
2023-05-29,APAC,157756.9,20570,False,5369.55,False
2023-05-30,APAC,177671.5,23341,False,6286.6,False
2023-05-31,APAC,161694.3,20685,False,5674.81,False
2023-06-01,APAC,143584.9,18351,False,7138.03,False
2023-06-02,APAC,123935.1,15786,False,6860.19,False
2023-06-03,APAC,150199.9,18613,False,6858.72,False
2023-06-04,APAC,159426.9,19873,False,7685.99,False
2023-06-05,APAC,160039.5,20487,False,6052.02,False
2023-06-06,APAC,163073.3,19897,False,5877.59,False
2023-06-07,APAC,145559.6,17664,False,6034.72,False
2023-06-08,APAC,125061.1,15433,False,5036.61,False
2023-06-09,APAC,116691.9,14914,False,5100.33,False
2023-06-10,APAC,130412.8,15868,False,6816.88,False
2023-06-11,APAC,145147.6,18030,False,5204.69,False
2023-06-12,APAC,160076.4,19956,False,5461.67,False
2023-06-13,APAC,154127.6,18760,False,6241.02,False
2023-06-14,APAC,140338.0,16322,False,5993.42,False
2023-06-15,APAC,122421.8,14789,False,7032.52,False
2023-06-16,APAC,109622.0,13833,False,6373.17,False
2023-06-17,APAC,139967.1,17738,False,5686.83,False
2023-06-18,APAC,153513.3,19436,False,7103.71,False
2023-06-19,APAC,165173.6,20951,False,6910.23,False
2023-06-20,APAC,160159.6,19706,False,5199.21,False
2023-06-21,APAC,142927.9,17445,False,6530.61,False
2023-06-22,APAC,123379.4,15609,False,5757.54,False
2023-06-23,APAC,103724.9,12859,False,5737.25,False
2023-06-24,APAC,133857.3,17185,False,7826.81,False
2023-06-25,APAC,160180.9,20213,False,6431.42,False
2023-06-26,APAC,162626.5,20970,False,6158.77,False
2023-06-27,APAC,146697.7,18104,False,6401.56,False
2023-06-28,APAC,131656.2,16990,False,7033.79,False
2023-06-29,APAC,118218.6,15794,False,5773.92,False
2023-06-30,APAC,117655.7,14733,False,5911.32,False
2023-07-01,APAC,132062.8,16757,False,6862.14,False
2023-07-02,APAC,146563.5,17855,False,5124.49,False
2023-07-03,APAC,142578.3,18269,False,7131.02,False
2023-07-04,APAC,188463.4,24122,True,5055.06,False
2023-07-05,APAC,136051.8,16759,False,6143.39,False
2023-07-06,APAC,126165.8,16063,False,5061.73,False
2023-07-07,APAC,114700.4,14477,False,5496.6,False
2023-07-08,APAC,122789.0,15544,False,7380.53,False
2023-07-09,APAC,156964.5,20026,False,7178.77,False
2023-07-10,APAC,157498.1,19946,False,7265.06,False
2023-07-11,APAC,145742.4,18148,False,5185.61,False
2023-07-12,APAC,139660.6,17874,False,5504.76,False
2023-07-13,APAC,121614.4,15757,False,6618.3,False
2023-07-14,APAC,109196.9,13372,False,6919.45,False
2023-07-15,APAC,117575.6,14696,False,5708.39,False
2023-07-16,APAC,151063.9,17998,False,5885.66,False
2023-07-17,APAC,156153.9,19811,False,5444.52,False
2023-07-18,APAC,165803.5,21336,False,7677.0,False
2023-07-19,APAC,134502.2,16684,False,5971.24,False
2023-07-20,APAC,115412.5,14493,False,6377.03,False
2023-07-21,APAC,106353.1,13184,False,6419.72,False
2023-07-22,APAC,129440.3,15988,False,7238.1,False
2023-07-23,APAC,149653.2,18822,False,5592.43,False
2023-07-24,APAC,154725.4,18948,False,7289.81,False
2023-07-25,APAC,143924.9,17872,False,5333.02,False
2023-07-26,APAC,140850.6,17154,False,7289.38,False
2023-07-27,APAC,113393.3,14468,False,4985.36,False
2023-07-28,APAC,105915.8,13359,False,6274.76,False
2023-07-29,APAC,137462.4,16967,False,7659.55,False
2023-07-30,APAC,137511.6,17207,False,6917.8,False
2023-07-31,APAC,147022.6,18267,False,6697.79,False
2023-08-01,APAC,141767.7,18292,False,5522.87,False
2023-08-02,APAC,138186.2,17052,False,5774.56,False
2023-08-03,APAC,123072.2,15701,False,7438.72,False
2023-08-04,APAC,106844.8,13002,False,6741.87,False
2023-08-05,APAC,125052.1,16038,False,7077.0,False
2023-08-06,APAC,156611.4,20095,False,6424.64,False
2023-08-07,APAC,150568.8,19363,False,6141.01,False
2023-08-08,APAC,156597.1,20310,False,6980.53,False
2023-08-09,APAC,141131.5,17787,False,6575.48,False
2023-08-10,APAC,99494.7,13055,False,6232.83,False
2023-08-11,APAC,104887.0,13922,False,5238.39,False
2023-08-12,APAC,118283.1,14224,False,7133.53,False
2023-08-13,APAC,139929.3,17189,False,6723.22,False
2023-08-14,APAC,158114.0,19016,False,5886.99,False
2023-08-15,APAC,146770.7,18876,False,7316.2,False
2023-08-16,APAC,148319.9,17785,False,6568.65,False
2023-08-17,APAC,107438.8,12539,False,6585.12,False
2023-08-18,APAC,99056.3,11833,False,7082.32,False
2023-08-19,APAC,129115.9,15270,False,6910.97,False
2023-08-20,APAC,142768.3,17982,False,6611.74,False
2023-08-21,APAC,148788.4,18056,False,6226.73,False
2023-08-22,APAC,148028.5,17658,False,7965.33,False
2023-08-23,APAC,133914.3,16718,False,5792.16,False
2023-08-24,APAC,113310.2,14172,False,6976.78,False
2023-08-25,APAC,105218.7,12217,False,6313.71,False
2023-08-26,APAC,127836.5,15622,False,6745.37,False
2023-08-27,APAC,218891.6,27324,False,15369.14,True
2023-08-28,APAC,144503.4,17884,False,6133.94,False
2023-08-29,APAC,145406.3,18011,False,6865.47,False
2023-08-30,APAC,130899.7,16952,False,6597.25,False
2023-08-31,APAC,123112.2,16462,False,5872.56,False
2023-09-01,APAC,107548.5,13286,False,7392.88,False
2023-09-02,APAC,111775.3,13310,False,6956.15,False
2023-09-03,APAC,130260.7,16165,False,6040.36,False
2023-09-04,APAC,139567.1,17543,False,7271.68,False
2023-09-05,APAC,149679.2,18683,False,5724.46,False
2023-09-06,APAC,133895.7,17042,False,6367.25,False
2023-09-07,APAC,117404.2,15781,False,6047.82,False
2023-09-08,APAC,102865.4,12001,False,6993.05,False
2023-09-09,APAC,131922.9,16236,False,6009.05,False
2023-09-10,APAC,149641.9,19475,False,7000.39,False
2023-09-11,APAC,146003.5,17989,False,6869.97,False
2023-09-12,APAC,156298.8,19932,False,6095.0,False
2023-09-13,APAC,122968.6,15686,False,7859.77,False
2023-09-14,APAC,113908.0,14856,False,5800.61,False
2023-09-15,APAC,104453.2,14013,False,5270.39,False
2023-09-16,APAC,127002.1,16041,False,7083.28,False
2023-09-17,APAC,131734.0,15593,False,4679.67,False
2023-09-18,APAC,143587.9,17598,False,7593.45,False
2023-09-19,APAC,150870.0,19951,False,6482.2,False
2023-09-20,APAC,137315.1,16457,False,5260.01,False
2023-09-21,APAC,121293.8,15410,False,5643.63,False
2023-09-22,APAC,107815.6,12219,False,5095.93,False
2023-09-23,APAC,123086.6,14710,False,6710.31,False
2023-09-24,APAC,149194.1,19092,False,5343.27,False
2023-09-25,APAC,144281.8,18053,False,6807.27,False
2023-09-26,APAC,149300.9,18474,False,6162.54,False
2023-09-27,APAC,139763.9,17063,False,6026.91,False
2023-09-28,APAC,114530.6,13318,False,6815.48,False
2023-09-29,APAC,106030.5,13600,False,6907.61,False
2023-09-30,APAC,129780.2,16080,False,7326.24,False
2023-10-01,APAC,149939.8,17981,False,5903.38,False
2023-10-02,APAC,155267.6,19423,False,6387.35,False
2023-10-03,APAC,166072.5,21049,False,5903.74,False
2023-10-04,APAC,139686.1,17360,False,6543.19,False
2023-10-05,APAC,112603.6,14133,False,5790.97,False
2023-10-06,APAC,107273.8,13428,False,6075.12,False
2023-10-07,APAC,127309.4,15560,False,6080.0,False
2023-10-08,APAC,149940.8,18769,False,6650.69,False
2023-10-09,APAC,157969.3,20113,False,6419.16,False
2023-10-10,APAC,136943.2,17635,False,6822.64,False
2023-10-11,APAC,145952.3,18639,False,6332.8,False
2023-10-12,APAC,126644.4,15492,False,5955.4,False
2023-10-13,APAC,108205.7,13843,False,6573.03,False
2023-10-14,APAC,128864.6,16340,False,5687.05,False
2023-10-15,APAC,144637.2,17724,False,6876.93,False
2023-10-16,APAC,147999.4,18267,False,6194.03,False
2023-10-17,APAC,155809.5,19816,False,6586.82,False
2023-10-18,APAC,140966.7,18309,False,6600.02,False
2023-10-19,APAC,120969.4,14215,False,7706.04,False
2023-10-20,APAC,109326.4,14485,False,6730.87,False
2023-10-21,APAC,131788.7,17055,False,6484.98,False
2023-10-22,APAC,214717.8,26939,False,13873.3,True
2023-10-23,APAC,141516.9,17569,False,7069.91,False
2023-10-24,APAC,158129.9,19961,False,6212.64,False
2023-10-25,APAC,150614.5,18506,False,5209.22,False
2023-10-26,APAC,117629.1,14614,False,6274.33,False
2023-10-27,APAC,114975.6,13634,False,6584.39,False
2023-10-28,APAC,121444.0,14309,False,5777.2,False
2023-10-29,APAC,148729.6,19757,False,6338.26,False
2023-10-30,APAC,145759.5,18251,False,6376.41,False
2023-10-31,APAC,163870.6,20585,False,6389.67,False
2023-11-01,APAC,150601.1,18809,False,7422.91,False
2023-11-02,APAC,118395.3,14385,False,5386.75,False
2023-11-03,APAC,114394.3,14145,False,8063.84,False
2023-11-04,APAC,139242.7,17450,False,6411.33,False
2023-11-05,APAC,150305.7,18689,False,6902.57,False
2023-11-06,APAC,153222.4,18776,False,6541.47,False
2023-11-07,APAC,160690.2,20326,False,5059.18,False
2023-11-08,APAC,134828.6,16947,False,5595.54,False
2023-11-09,APAC,121014.5,15323,False,6022.18,False
2023-11-10,APAC,121039.8,15482,False,7237.38,False
2023-11-11,APAC,158618.7,19742,True,5335.74,False
2023-11-12,APAC,158864.7,19773,False,5759.41,False
2023-11-13,APAC,158122.5,20506,False,6576.68,False
2023-11-14,APAC,155630.8,18981,False,6823.89,False
2023-11-15,APAC,144095.8,17075,False,6800.58,False
2023-11-16,APAC,132553.9,16847,False,5660.0,False
2023-11-17,APAC,113790.9,13909,False,5169.61,False
2023-11-18,APAC,136513.2,16525,False,6880.05,False
2023-11-19,APAC,166710.9,21281,False,7596.1,False
2023-11-20,APAC,153868.1,19161,False,6174.16,False
2023-11-21,APAC,150691.8,18204,False,5535.45,False
2023-11-22,APAC,157214.4,20619,False,6108.1,False
2023-11-23,APAC,124381.2,14742,False,6768.05,False
2023-11-24,APAC,117267.6,14615,False,6267.09,False
2023-11-25,APAC,128573.2,15127,False,7580.15,False
2023-11-26,APAC,159562.7,20080,False,7195.18,False
2023-11-27,APAC,149652.8,18386,False,6603.47,False
2023-11-28,APAC,161798.6,20634,False,4893.34,False
2023-11-29,APAC,141773.8,17713,False,5903.79,False
2023-11-30,APAC,167759.7,21645,False,14019.98,True
2023-12-01,APAC,112164.5,13805,False,5861.91,False
2023-12-02,APAC,120079.8,14207,False,6612.66,False
2023-12-03,APAC,149626.0,18822,False,6629.95,False
2023-12-04,APAC,166981.1,20746,False,5122.34,False
2023-12-05,APAC,166546.3,19908,False,7106.08,False
2023-12-06,APAC,140739.9,17064,False,6476.1,False
2023-12-07,APAC,130711.9,15970,False,6750.11,False
2023-12-08,APAC,110547.8,14596,False,7060.66,False
2023-12-09,APAC,142679.4,18188,False,5852.02,False
2023-12-10,APAC,160347.4,19869,False,7473.52,False
2023-12-11,APAC,160523.5,20300,False,6353.77,False
2023-12-12,APAC,165482.0,19665,False,7678.04,False
2023-12-13,APAC,170373.0,21014,False,5753.65,False
2023-12-14,APAC,124311.9,15739,False,7620.2,False
2023-12-15,APAC,118767.7,14928,False,5747.21,False
2023-12-16,APAC,145338.2,17897,False,8510.23,False
2023-12-17,APAC,155939.6,19473,False,5710.53,False
2023-12-18,APAC,152542.8,19236,False,7318.07,False
2023-12-19,APAC,163797.6,20470,False,6183.68,False
2023-12-20,APAC,159268.1,20339,False,7046.42,False
2023-12-21,APAC,129025.1,16287,False,6442.78,False
2023-12-22,APAC,117929.9,14996,False,5603.02,False
2023-12-23,APAC,148576.6,19428,False,4239.34,False
2023-12-24,APAC,199661.7,25371,True,8483.67,False
2023-12-25,APAC,209573.1,27067,True,6536.82,False
2023-12-26,APAC,158588.0,19487,False,4124.38,False
2023-12-27,APAC,158397.4,19003,False,6722.09,False
2023-12-28,APAC,134901.8,16792,False,7032.47,False
2023-12-29,APAC,126040.2,15642,False,5909.54,False
2023-12-30,APAC,136112.1,17743,False,5915.72,False
2023-12-31,APAC,293089.7,36071,True,14467.33,True
2024-01-01,APAC,200286.8,24996,True,7446.08,False
2024-01-02,APAC,172243.8,21733,False,6564.77,False
2024-01-03,APAC,170191.6,21323,False,7656.18,False
2024-01-04,APAC,133379.7,16586,False,7391.38,False
2024-01-05,APAC,114784.7,14527,False,6304.17,False
2024-01-06,APAC,141745.7,18257,False,5231.58,False
2024-01-07,APAC,158011.3,20519,False,6307.46,False
2024-01-08,APAC,162610.1,20342,False,6910.79,False
2024-01-09,APAC,183080.2,22477,False,6538.31,False
2024-01-10,APAC,149303.2,19430,False,6998.74,False
2024-01-11,APAC,139827.1,16939,False,7182.74,False
2024-01-12,APAC,125283.4,16555,False,6917.49,False
2024-01-13,APAC,145056.7,18804,False,6273.34,False
2024-01-14,APAC,176501.8,22807,False,6910.31,False
2024-01-15,APAC,168282.7,21378,False,8283.59,False
2024-01-16,APAC,262392.9,31742,False,13304.1,True
2024-01-17,APAC,157700.4,19192,False,6886.63,False
2024-01-18,APAC,137075.5,17287,False,7963.2,False
2024-01-19,APAC,123811.0,15138,False,5558.73,False
2024-01-20,APAC,156481.0,19402,False,7300.08,False
2024-01-21,APAC,181960.5,23051,False,7407.77,False
2024-01-22,APAC,155706.9,19378,False,5319.32,False
2024-01-23,APAC,184852.6,22497,False,7071.49,False
2024-01-24,APAC,151353.7,19362,False,6285.35,False
2024-01-25,APAC,139405.7,17683,False,6454.84,False
2024-01-26,APAC,128174.8,15897,False,6244.04,False
2024-01-27,APAC,150755.1,19200,False,7554.95,False
2024-01-28,APAC,184185.0,23070,False,6415.9,False
2024-01-29,APAC,188299.3,24203,False,6135.75,False
2024-01-30,APAC,177960.0,22320,False,6150.1,False
2024-01-31,APAC,161341.8,20829,False,6235.21,False
2024-02-01,APAC,143546.7,17006,False,5645.17,False
2024-02-02,APAC,120570.9,15300,False,6131.89,False
2024-02-03,APAC,151853.0,18782,False,6604.54,False
2024-02-04,APAC,194407.4,23871,False,6834.71,False
2024-02-05,APAC,170333.7,21870,False,7475.23,False
2024-02-06,APAC,184403.6,23494,False,6705.58,False
2024-02-07,APAC,165331.2,19663,False,6134.02,False
2024-02-08,APAC,160298.9,20395,False,5705.57,False
2024-02-09,APAC,128793.1,16396,False,6750.79,False
2024-02-10,APAC,153782.6,18861,False,6422.1,False
2024-02-11,APAC,174941.7,21450,False,6449.35,False
2024-02-12,APAC,261257.3,31861,False,14727.62,True
2024-02-13,APAC,192494.2,23893,False,6933.91,False
2024-02-14,APAC,164834.6,20515,False,6734.99,False
2024-02-15,APAC,154753.5,19742,False,6383.59,False
2024-02-16,APAC,135758.6,17104,False,5879.69,False
2024-02-17,APAC,232714.2,28559,False,14031.37,True
2024-02-18,APAC,183548.7,23063,False,7201.01,False
2024-02-19,APAC,190978.6,23745,False,6184.33,False
2024-02-20,APAC,190051.3,23289,False,5447.17,False
2024-02-21,APAC,187129.4,22596,False,7452.46,False
2024-02-22,APAC,149969.1,19058,False,5771.7,False
2024-02-23,APAC,135470.1,17156,False,6554.6,False
2024-02-24,APAC,157462.5,19961,False,6920.13,False
2024-02-25,APAC,183730.1,22602,False,6530.57,False
2024-02-26,APAC,192927.2,24201,False,4546.29,False
2024-02-27,APAC,202032.3,24566,False,6841.99,False
2024-02-28,APAC,170156.5,20776,False,7591.57,False
2024-02-29,APAC,151543.6,18959,False,7160.43,False
2024-03-01,APAC,137998.7,17381,False,4832.8,False
2024-03-02,APAC,165624.5,19888,False,8234.6,False
