user_id,plan,monthly_price_eur,tenure_months,signup_channel,country,payment_method,monthly_watch_hours_90d,sessions_90d,unique_titles_90d,support_tickets_90d,family_account,auto_renew_on,churned_30d
2025918,premium,15.99,25,ads,FR,card,11.39,20,7,0,False,True,False
2025919,standard,9.99,40,ads,FR,paypal,16.91,31,14,0,False,True,False
2025920,standard,9.99,19,organic,GB,card,14.91,23,15,0,True,False,False
2025921,standard,9.99,50,organic,DE,card,36.79,61,23,0,False,False,False
2025922,premium,15.99,55,organic,SE,paypal,9.53,16,0,0,False,True,False
2025923,premium,15.99,37,ads,US,card,17.74,32,10,0,False,True,False
2025924,standard,9.99,16,ads,FR,paypal,10.83,24,8,0,False,True,True
2025925,standard,9.99,14,organic,DE,paypal,10.76,17,3,0,False,True,False
2025926,standard,9.99,2,ads,BR,card,13.99,28,11,0,True,True,False
2025927,standard,9.99,46,app_store,FR,card,32.06,54,16,2,False,True,False
2025928,standard,9.99,53,organic,FR,paypal,24.01,37,15,1,False,True,False
2025929,standard,9.99,56,referral,IT,card,6.45,13,7,1,False,True,False
2025930,standard,9.99,58,ads,FR,paypal,15.81,37,9,1,False,True,False
2025931,standard,9.99,10,referral,US,apple_pay,4.4,11,0,0,False,True,True
2025932,standard,9.99,42,organic,US,paypal,10.6,15,9,0,False,True,False
2025933,standard,9.99,15,app_store,FR,paypal,26.42,47,16,0,True,True,False
2025934,premium,15.99,11,organic,CA,card,9.78,20,7,1,False,True,False
2025935,standard,9.99,32,ads,ES,gift_card,9.42,13,4,0,False,True,False
2025936,standard,9.99,40,ads,US,card,45.84,84,22,0,False,False,False
2025937,premium,15.99,44,ads,US,apple_pay,18.02,24,11,0,False,True,False
2025938,premium,15.99,30,ads,ES,apple_pay,27.11,36,16,0,False,True,False
2025939,standard,9.99,8,ads,BR,card,30.43,51,14,1,False,True,False
2025940,standard,9.99,5,ads,DE,card,12.9,24,13,1,False,True,False
2025941,standard,9.99,3,referral,GB,card,25.1,52,17,0,False,True,False
2025942,standard,9.99,46,referral,US,apple_pay,12.99,14,5,0,True,True,False
2025943,standard,9.99,34,ads,FR,card,12.46,25,11,0,False,True,False
2025944,premium,15.99,21,app_store,US,card,17.58,30,2,0,False,True,False
2025945,standard,9.99,48,app_store,GB,paypal,25.13,45,18,0,False,True,False
2025946,standard,9.99,22,organic,US,card,12.34,20,6,0,True,True,False
2025947,standard,9.99,18,app_store,FR,apple_pay,21.09,31,10,0,False,True,False
2025948,standard,9.99,48,referral,JP,paypal,7.54,9,3,1,False,True,False
2025949,standard,9.99,35,ads,IT,card,17.54,29,8,0,True,True,True
2025950,standard,9.99,40,ads,SE,paypal,4.13,5,4,0,True,True,False
2025951,premium,15.99,48,organic,US,card,15.36,33,11,2,False,True,True
2025952,premium,15.99,19,ads,IT,card,5.28,8,0,0,False,False,True
2025953,standard,9.99,2,organic,ES,card,26.12,51,16,0,True,False,False
2025954,standard,9.99,40,app_store,US,apple_pay,12.1,29,7,0,True,True,False
2025955,premium,15.99,20,ads,US,paypal,12.36,14,10,0,False,True,False
2025956,standard,9.99,58,organic,GB,paypal,15.55,25,7,0,True,False,True
2025957,premium,15.99,18,referral,FR,apple_pay,10.36,15,4,0,False,True,False
2025958,standard,9.99,48,ads,FR,apple_pay,10.25,16,7,0,False,True,False
2025959,standard,9.99,43,ads,ES,apple_pay,12.19,20,5,0,False,True,False
2025960,standard,9.99,42,organic,BR,card,6.97,11,7,0,True,False,False
2025961,premium,15.99,40,ads,FR,card,4.42,15,0,0,False,True,False
2025962,premium,15.99,5,referral,DE,card,9.62,20,5,0,False,True,False
2025963,standard,9.99,49,organic,IT,card,9.48,19,10,0,False,True,False
2025964,premium,15.99,16,ads,DE,card,4.13,17,0,0,False,True,False
2025965,premium,15.99,33,organic,FR,paypal,17.09,20,12,0,True,True,False
2025966,premium,15.99,16,ads,ES,card,11.27,22,8,0,True,True,False
2025967,standard,9.99,14,ads,AU,apple_pay,21.04,33,14,1,False,True,False
2025968,standard,9.99,23,referral,JP,gift_card,13.46,22,7,0,False,True,False
2025969,premium,15.99,26,ads,SE,card,11.01,19,12,0,False,True,False
2025970,standard,9.99,54,app_store,AU,card,13.77,19,10,0,False,True,False
2025971,standard,9.99,24,app_store,BR,card,4.75,3,1,1,False,True,False
2025972,standard,9.99,56,referral,US,card,10.01,19,4,0,True,True,False
2025973,standard,9.99,40,ads,NL,gift_card,22.35,44,11,0,True,True,False
2025974,standard,9.99,38,organic,BR,card,55.62,94,35,0,True,True,False
2025975,standard,9.99,57,ads,IT,gift_card,8.08,6,7,1,False,False,True
2025976,premium,15.99,59,referral,SE,card,19.79,27,12,0,True,True,False
2025977,standard,9.99,28,ads,FR,card,10.42,21,5,0,False,True,False
2025978,premium,15.99,24,app_store,DE,card,19.84,34,5,0,False,True,False
2025979,premium,15.99,38,organic,BR,card,15.79,31,6,0,True,True,False
2025980,premium,15.99,13,app_store,US,paypal,5.41,20,8,0,True,True,False
2025981,standard,9.99,11,app_store,FR,card,13.95,17,7,0,False,True,False
2025982,premium,15.99,19,ads,FR,paypal,15.28,32,6,1,False,False,False
2025983,standard,9.99,34,app_store,GB,paypal,12.68,26,8,0,False,True,False
2025984,standard,9.99,59,organic,DE,paypal,4.8,11,4,0,False,False,False
2025985,premium,15.99,43,organic,US,paypal,13.22,23,5,1,False,True,False
2025986,standard,9.99,19,organic,JP,card,11.57,16,8,1,True,False,False
2025987,premium,15.99,46,organic,IT,gift_card,13.06,21,11,0,False,True,False
2025988,standard,9.99,31,organic,GB,paypal,19.95,27,15,0,False,True,False
2025989,standard,9.99,58,organic,BR,card,8.88,12,5,0,True,True,False
2025990,premium,15.99,37,organic,US,paypal,14.93,25,9,1,True,True,False
2025991,standard,9.99,59,referral,DE,paypal,14.41,22,5,1,True,True,False
2025992,standard,9.99,46,organic,SE,card,6.44,16,2,2,True,True,False
2025993,premium,15.99,31,ads,NL,card,4.12,9,8,0,False,True,False
2025994,standard,9.99,47,ads,ES,card,12.59,27,4,2,True,True,False
2025995,standard,9.99,51,ads,DE,card,11.65,23,0,0,True,True,False
2025996,premium,15.99,13,app_store,BR,paypal,9.29,7,9,0,True,True,False
2025997,standard,9.99,44,referral,BR,card,16.22,28,7,0,False,True,False
2025998,standard,9.99,59,ads,US,gift_card,16.61,28,10,1,False,True,False
2025999,standard,9.99,31,organic,US,card,9.04,6,0,0,False,True,False
2026000,standard,9.99,27,organic,NL,card,30.11,52,17,0,True,True,False
2026001,premium,15.99,2,referral,NL,card,8.61,13,5,0,False,False,False
2026002,standard,9.99,44,app_store,FR,card,42.96,85,26,1,True,True,False
2026003,premium,15.99,58,ads,BR,paypal,21.52,46,16,0,False,True,False
2026004,standard,9.99,37,app_store,DE,card,13.71,21,7,1,False,False,False
2026005,standard,9.99,57,app_store,DE,card,5.26,0,1,0,False,False,False
2026006,premium,15.99,9,app_store,US,paypal,5.94,12,4,0,False,True,False
2026007,standard,9.99,31,referral,US,card,15.75,31,10,0,True,True,False
2026008,standard,9.99,46,app_store,BR,card,11.54,18,7,1,True,True,False
2026009,premium,15.99,21,ads,ES,gift_card,8.36,17,1,0,False,True,False
2026010,premium,15.99,50,ads,US,gift_card,18.69,28,16,0,False,True,False
2026011,standard,9.99,7,organic,ES,apple_pay,13.16,30,13,0,False,True,False
2026012,premium,15.99,51,app_store,DE,card,6.76,7,11,2,False,False,False
2026013,premium,15.99,4,organic,DE,card,10.5,13,8,0,False,True,False
2026014,standard,9.99,6,organic,AU,apple_pay,11.56,16,4,0,False,False,False
2026015,standard,9.99,48,referral,DE,apple_pay,19.64,35,13,0,True,True,False
2026016,standard,9.99,58,organic,IT,card,13.38,16,6,0,False,True,False
2026017,standard,9.99,25,ads,ES,card,13.72,25,11,0,True,True,False
2026018,standard,9.99,13,app_store,ES,card,27.58,48,18,0,True,True,False
2026019,standard,9.99,34,ads,ES,card,4.56,12,1,1,False,True,False
2026020,premium,15.99,17,organic,US,apple_pay,41.89,75,27,0,False,True,False
2026021,standard,9.99,18,organic,AU,card,5.11,9,7,0,False,True,False
2026022,standard,9.99,1,ads,US,apple_pay,5.44,3,0,0,True,True,False
2026023,standard,9.99,37,organic,IT,paypal,11.17,28,4,0,False,True,False
2026024,standard,9.99,10,organic,GB,paypal,8.48,6,8,1,True,True,False
2026025,standard,9.99,45,organic,DE,card,45.06,80,25,0,False,True,False
2026026,standard,9.99,13,organic,US,paypal,7.23,16,0,0,False,True,False
2026027,standard,9.99,53,app_store,IT,card,8.26,16,0,0,True,True,False
2026028,standard,9.99,41,organic,FR,card,12.61,24,11,0,True,True,False
2026029,standard,9.99,30,ads,SE,card,37.22,71,25,1,True,True,False
2026030,standard,9.99,25,referral,BR,paypal,27.72,56,14,1,True,True,False
2026031,standard,9.99,18,organic,BR,paypal,15.38,30,6,2,True,True,False
2026032,premium,15.99,5,organic,FR,gift_card,5.96,12,6,0,False,True,False
2026033,standard,9.99,5,organic,CA,apple_pay,4.27,8,0,2,True,True,False
2026034,standard,9.99,34,app_store,FR,card,7.11,7,8,1,True,True,False
2026035,standard,9.99,51,organic,US,paypal,3.71,12,3,0,True,True,False
2026036,standard,9.99,41,ads,DE,gift_card,5.99,5,1,0,False,True,False
2026037,standard,9.99,51,ads,JP,card,3.83,10,5,0,False,True,False
2026038,standard,9.99,44,ads,BR,card,16.99,26,10,0,False,True,False
2026039,premium,15.99,21,referral,US,paypal,5.9,11,1,0,False,True,False
2026040,standard,9.99,56,organic,IT,apple_pay,25.41,44,15,0,False,True,False
2026041,standard,9.99,13,organic,US,paypal,14.59,22,13,0,False,True,False
2026042,premium,15.99,17,ads,DE,paypal,13.04,22,3,1,False,True,False
2026043,premium,15.99,40,organic,FR,card,20.62,34,8,0,True,True,False
2026044,standard,9.99,3,app_store,FR,card,10.16,21,8,0,False,False,True
2026045,standard,9.99,45,ads,JP,card,14.11,27,13,0,False,True,True
2026046,standard,9.99,18,organic,ES,card,7.37,18,4,2,False,True,False
2026047,premium,15.99,43,organic,FR,card,25.59,37,20,0,False,True,False
2026048,standard,9.99,44,ads,US,card,31.97,52,17,0,True,True,False
2026049,standard,9.99,5,app_store,SE,apple_pay,9.94,14,2,0,False,True,False
2026050,standard,9.99,20,organic,US,card,30.93,59,22,0,True,True,False
2026051,standard,9.99,59,organic,NL,card,12.93,19,5,0,False,True,False
2026052,premium,15.99,55,ads,FR,paypal,21.21,37,10,0,True,True,False
2026053,standard,9.99,33,ads,US,card,12.76,15,10,0,False,True,False
2026054,standard,9.99,26,referral,GB,card,11.58,21,5,0,False,False,False
2026055,standard,9.99,36,ads,DE,card,9.71,20,9,0,True,True,False
2026056,premium,15.99,44,organic,BR,card,19.22,46,9,1,False,True,False
2026057,standard,9.99,3,ads,BR,paypal,6.08,13,6,0,False,False,False
2026058,premium,15.99,19,referral,FR,card,15.4,35,13,0,True,True,False
2026059,standard,9.99,1,organic,US,gift_card,25.83,43,16,1,False,True,False
2026060,standard,9.99,30,ads,JP,paypal,6.84,7,2,0,True,True,False
2026061,standard,9.99,8,organic,ES,card,22.25,43,9,0,False,True,False
2026062,standard,9.99,53,organic,US,card,28.08,52,20,1,False,True,False
2026063,standard,9.99,24,organic,GB,card,7.72,20,2,1,False,False,True
2026064,standard,9.99,53,referral,US,paypal,11.16,20,1,0,False,True,False
2026065,standard,9.99,56,app_store,AU,card,8.29,19,9,0,True,False,False
2026066,standard,9.99,17,referral,BR,paypal,14.64,29,6,1,False,True,False
2026067,premium,15.99,43,ads,US,card,6.5,12,11,0,True,True,False
2026068,standard,9.99,3,ads,US,card,23.33,42,11,1,False,False,True
2026069,premium,15.99,59,organic,BR,paypal,8.78,18,6,0,False,False,True
2026070,premium,15.99,45,organic,ES,card,6.58,4,4,0,False,True,False
2026071,standard,9.99,41,organic,GB,card,17.9,37,11,2,False,True,False
2026072,standard,9.99,35,ads,US,card,6.8,19,8,0,False,True,False
2026073,standard,9.99,6,ads,GB,card,12.97,21,4,0,False,True,False
2026074,premium,15.99,16,organic,AU,card,27.39,53,19,1,False,False,False
2026075,standard,9.99,41,ads,US,card,23.4,33,12,0,True,True,True
2026076,standard,9.99,13,app_store,IT,gift_card,26.01,44,18,1,True,True,False
2026077,standard,9.99,38,ads,FR,card,11.15,14,7,1,False,True,True
2026078,standard,9.99,50,ads,BR,card,12.86,15,13,1,False,False,True
2026079,standard,9.99,53,organic,IT,gift_card,18.08,29,9,1,True,True,False
2026080,standard,9.99,4,organic,FR,paypal,11.01,24,10,0,False,True,True
2026081,standard,9.99,33,organic,AU,paypal,19.36,37,10,1,False,True,False
2026082,standard,9.99,8,organic,CA,apple_pay,5.59,12,2,1,False,True,False
2026083,standard,9.99,15,ads,ES,card,12.82,23,7,0,False,True,False
2026084,premium,15.99,52,app_store,IT,card,28.62,47,22,0,False,True,False
2026085,standard,9.99,44,organic,DE,card,10.71,22,11,0,False,True,False
2026086,standard,9.99,40,organic,FR,card,13.62,33,9,0,False,True,False
2026087,standard,9.99,45,organic,GB,apple_pay,56.38,98,31,0,True,False,False
2026088,standard,9.99,8,organic,JP,card,8.92,24,10,3,True,True,False
2026089,standard,9.99,31,ads,ES,gift_card,12.49,20,9,1,True,True,True
2026090,standard,9.99,14,referral,AU,card,4.04,7,0,0,True,True,False
2026091,premium,15.99,6,referral,AU,paypal,17.37,30,10,0,False,False,False
2026092,premium,15.99,54,organic,US,card,20.46,36,9,1,False,False,False
2026093,standard,9.99,25,referral,IT,card,19.66,38,8,0,False,True,False
2026094,premium,15.99,12,organic,IT,paypal,40.6,66,26,0,False,True,False
2026095,standard,9.99,50,organic,CA,gift_card,19.25,32,8,0,False,True,False
2026096,premium,15.99,42,app_store,US,card,12.87,28,6,0,False,True,False
2026097,standard,9.99,18,app_store,FR,paypal,21.81,35,13,1,True,True,True
2026098,standard,9.99,49,organic,FR,card,9.88,24,11,0,True,True,False
2026099,standard,9.99,44,ads,DE,apple_pay,20.01,32,12,0,True,True,False
2026100,standard,9.99,16,ads,BR,apple_pay,86.41,154,52,0,True,True,False
2026101,premium,15.99,15,app_store,GB,paypal,50.66,90,32,1,True,True,False
2026102,standard,9.99,11,organic,CA,paypal,38.57,72,22,1,False,True,False
2026103,standard,9.99,20,organic,NL,card,17.32,36,7,0,True,True,True
2026104,standard,9.99,17,ads,AU,card,7.66,16,3,0,False,False,False
2026105,premium,15.99,20,organic,FR,paypal,10.66,21,7,0,False,True,False
2026106,standard,9.99,12,referral,FR,card,59.64,102,34,0,False,True,False
2026107,standard,9.99,8,organic,AU,gift_card,11.81,23,8,0,False,True,True
2026108,standard,9.99,42,referral,US,card,29.71,68,26,0,False,True,False
2026109,standard,9.99,21,organic,FR,card,7.65,16,1,0,False,True,False
2026110,standard,9.99,6,referral,US,paypal,17.84,38,9,1,False,False,False
2026111,standard,9.99,43,organic,FR,paypal,20.29,38,9,0,False,True,False
2026112,premium,15.99,14,organic,BR,paypal,8.91,18,9,1,False,True,False
2026113,premium,15.99,24,organic,AU,card,6.01,5,3,1,True,True,True
2026114,standard,9.99,50,ads,BR,card,8.81,16,4,1,False,True,False
2026115,standard,9.99,18,organic,FR,card,24.67,38,15,0,False,True,False
2026116,premium,15.99,11,organic,IT,card,34.02,54,19,0,False,True,False
2026117,standard,9.99,42,app_store,FR,card,8.95,14,3,0,False,True,False
2026118,premium,15.99,5,organic,US,card,8.25,15,7,0,False,True,False
2026119,standard,9.99,31,organic,FR,paypal,7.04,19,1,3,True,True,False
2026120,premium,15.99,49,ads,SE,paypal,29.37,54,23,0,False,True,False
2026121,standard,9.99,26,organic,US,apple_pay,9.35,16,3,2,False,True,False
2026122,premium,15.99,10,referral,JP,apple_pay,5.09,18,1,0,False,False,False
2026123,standard,9.99,47,ads,FR,card,11.48,24,9,0,True,True,True
2026124,premium,15.99,43,app_store,DE,paypal,8.4,7,7,1,False,True,False
2026125,standard,9.99,23,organic,AU,card,33.05,58,19,0,False,True,False
2026126,standard,9.99,9,ads,US,card,22.8,41,16,1,True,True,False
2026127,standard,9.99,33,app_store,GB,paypal,16.0,25,5,0,False,False,False
2026128,standard,9.99,46,ads,US,card,34.11,60,17,1,True,False,False
2026129,standard,9.99,2,organic,FR,card,15.4,25,11,0,False,False,False
2026130,standard,9.99,29,organic,SE,apple_pay,11.1,17,8,0,False,False,False
2026131,premium,15.99,21,ads,FR,card,7.87,19,5,0,True,True,False
2026132,premium,15.99,22,ads,GB,paypal,10.71,15,11,0,True,True,False
2026133,premium,15.99,14,organic,GB,gift_card,5.1,11,3,0,False,True,False
2026134,standard,9.99,39,referral,FR,apple_pay,32.15,64,13,0,False,True,False
2026135,standard,9.99,53,organic,SE,card,8.82,17,13,0,True,True,False
2026136,standard,9.99,6,app_store,FR,apple_pay,4.99,6,4,2,False,True,False
2026137,standard,9.99,2,referral,US,paypal,26.54,41,15,0,True,True,False
2026138,standard,9.99,24,ads,US,card,12.52,33,9,0,True,True,True
2026139,premium,15.99,42,ads,FR,paypal,3.98,12,0,1,True,True,False
2026140,standard,9.99,5,organic,DE,card,5.39,8,7,0,False,True,True
2026141,standard,9.99,45,organic,NL,paypal,6.01,11,1,1,False,False,False
2026142,standard,9.99,43,app_store,AU,card,4.75,0,2,0,False,True,False
2026143,standard,9.99,20,app_store,FR,card,10.49,12,5,0,True,True,False
2026144,standard,9.99,20,organic,CA,apple_pay,23.3,40,14,0,False,True,False
2026145,standard,9.99,16,app_store,IT,gift_card,14.96,26,5,0,False,True,False
2026146,standard,9.99,42,organic,DE,apple_pay,4.06,13,0,1,False,True,False
2026147,standard,9.99,10,ads,DE,gift_card,8.84,12,4,0,False,True,True
2026148,premium,15.99,20,app_store,DE,card,17.36,31,9,0,False,True,False
2026149,premium,15.99,17,organic,US,paypal,11.69,16,7,0,False,True,False
2026150,standard,9.99,23,organic,JP,card,17.66,32,9,0,False,True,False
2026151,standard,9.99,54,ads,FR,card,14.48,28,6,0,False,True,False
2026152,standard,9.99,2,ads,DE,paypal,6.63,15,7,0,False,True,False
2026153,premium,15.99,3,ads,SE,card,5.93,17,2,2,False,True,True
2026154,standard,9.99,25,ads,DE,card,11.98,13,13,0,False,True,False
2026155,standard,9.99,27,app_store,US,card,8.62,11,5,0,False,False,False
2026156,standard,9.99,59,organic,DE,gift_card,15.13,27,10,0,False,True,False
2026157,premium,15.99,16,app_store,AU,card,26.76,51,13,0,False,False,False
2026158,standard,9.99,34,organic,ES,card,27.06,54,19,0,True,True,False
2026159,standard,9.99,42,app_store,FR,gift_card,5.85,16,2,0,False,True,False
2026160,standard,9.99,42,referral,BR,card,9.66,11,8,1,False,True,False
2026161,standard,9.99,20,referral,FR,gift_card,6.6,13,3,0,False,True,True
2026162,standard,9.99,51,app_store,US,paypal,20.12,28,12,0,False,True,False
2026163,premium,15.99,21,organic,ES,card,16.7,29,9,1,True,True,True
2026164,standard,9.99,26,ads,FR,card,32.42,63,18,0,False,True,False
2026165,premium,15.99,4,organic,FR,paypal,9.47,19,6,0,False,True,False
2026166,premium,15.99,59,organic,ES,card,10.34,22,10,0,False,True,False
2026167,standard,9.99,54,ads,CA,card,10.14,25,10,0,True,True,False
2026168,premium,15.99,15,ads,FR,card,18.33,42,12,0,True,True,False
2026169,premium,15.99,31,referral,CA,card,17.42,25,10,0,True,True,False
2026170,standard,9.99,50,ads,DE,apple_pay,6.28,17,3,1,True,False,True
2026171,standard,9.99,5,organic,BR,card,4.23,13,4,0,False,True,False
2026172,premium,15.99,40,organic,GB,card,11.63,19,4,0,True,False,False
2026173,premium,15.99,45,app_store,US,card,6.25,13,4,1,False,False,False
2026174,premium,15.99,38,referral,FR,apple_pay,10.33,21,7,1,True,True,False
2026175,standard,9.99,47,ads,ES,gift_card,17.21,27,11,0,True,True,False
2026176,premium,15.99,14,organic,AU,card,5.99,10,4,0,False,True,False
2026177,standard,9.99,28,referral,US,card,6.69,13,8,0,False,True,False
2026178,standard,9.99,38,organic,DE,paypal,12.07,21,4,0,True,True,False
2026179,standard,9.99,58,app_store,DE,apple_pay,66.43,123,38,1,True,True,False
2026180,standard,9.99,4,ads,FR,card,9.03,20,7,0,False,True,False
2026181,standard,9.99,14,ads,FR,paypal,19.44,37,10,0,False,True,False
2026182,premium,15.99,20,organic,JP,paypal,5.36,7,6,0,True,True,False
2026183,standard,9.99,50,organic,IT,card,33.99,61,20,0,False,True,False
2026184,standard,9.99,46,organic,CA,paypal,11.75,18,6,0,False,False,False
2026185,standard,9.99,50,ads,JP,card,13.88,29,3,1,False,True,False
2026186,standard,9.99,39,ads,JP,apple_pay,8.52,19,8,0,False,True,False
2026187,standard,9.99,31,ads,FR,card,10.42,20,4,0,False,True,False
2026188,standard,9.99,24,referral,GB,card,39.29,62,20,0,False,True,True
2026189,premium,15.99,32,organic,DE,paypal,8.25,11,4,1,True,False,True
2026190,standard,9.99,7,app_store,ES,card,10.5,19,4,0,True,True,False
2026191,premium,15.99,7,ads,BR,gift_card,14.63,26,3,0,True,True,False
2026192,standard,9.99,5,organic,CA,apple_pay,13.61,15,10,0,False,True,False
2026193,standard,9.99,8,ads,FR,card,11.69,19,10,0,False,True,False
2026194,premium,15.99,20,ads,IT,card,12.4,17,14,0,True,False,False
2026195,standard,9.99,25,referral,BR,paypal,27.77,56,21,0,False,True,False
2026196,premium,15.99,59,organic,BR,card,20.9,39,16,1,True,False,False
2026197,standard,9.99,55,ads,US,paypal,9.85,15,7,0,False,True,False
2026198,premium,15.99,46,referral,FR,apple_pay,14.94,29,12,2,True,True,False
2026199,standard,9.99,13,app_store,US,card,22.16,42,13,0,False,True,False
2026200,premium,15.99,32,organic,DE,gift_card,13.82,27,7,0,False,True,True
2026201,standard,9.99,29,ads,BR,paypal,5.09,14,6,0,False,False,False
2026202,standard,9.99,37,organic,CA,apple_pay,32.38,61,20,0,False,False,False
2026203,standard,9.99,4,organic,SE,paypal,4.87,14,2,0,False,True,False
2026204,premium,15.99,4,ads,US,card,50.45,86,37,0,False,True,False
2026205,standard,9.99,18,organic,DE,paypal,12.25,21,1,1,False,True,False
2026206,standard,9.99,5,ads,NL,card,37.57,70,22,0,False,True,True
2026207,standard,9.99,22,organic,DE,card,9.49,14,7,1,False,True,False
2026208,standard,9.99,23,referral,FR,card,21.13,43,16,0,False,True,False
2026209,premium,15.99,57,referral,DE,card,5.73,11,6,1,True,True,False
2026210,premium,15.99,40,organic,IT,paypal,15.29,29,10,1,False,True,False
2026211,standard,9.99,12,organic,BR,gift_card,7.02,14,6,0,False,False,True
2026212,premium,15.99,35,ads,BR,card,16.82,19,7,0,True,True,False
2026213,standard,9.99,6,ads,US,gift_card,47.75,76,27,1,False,False,True
2026214,standard,9.99,58,ads,GB,apple_pay,23.15,43,13,1,False,True,False
2026215,standard,9.99,4,organic,FR,paypal,20.19,34,11,1,True,False,False
2026216,standard,9.99,14,ads,FR,card,13.33,18,11,1,True,True,False
2026217,premium,15.99,31,organic,NL,paypal,7.42,14,7,0,True,True,False
2026218,premium,15.99,41,organic,US,paypal,56.2,95,36,0,False,True,False
2026219,premium,15.99,31,organic,IT,card,4.48,17,4,0,True,True,False
2026220,premium,15.99,56,referral,BR,gift_card,33.25,61,21,1,True,True,False
2026221,standard,9.99,12,referral,US,paypal,19.05,25,14,0,False,True,False
2026222,standard,9.99,59,organic,FR,card,10.54,21,6,1,False,False,True
2026223,standard,9.99,15,organic,US,card,21.63,35,13,0,False,True,False
2026224,premium,15.99,44,organic,DE,paypal,16.13,29,10,0,False,True,False
2026225,standard,9.99,19,ads,US,card,14.66,30,8,0,False,True,False
2026226,premium,15.99,41,organic,US,paypal,10.02,25,5,0,False,False,False
2026227,standard,9.99,1,referral,FR,card,5.4,0,1,0,True,True,False
2026228,standard,9.99,43,ads,GB,card,6.88,12,1,1,False,True,False
2026229,premium,15.99,49,referral,DE,paypal,19.62,43,10,0,False,True,False
2026230,standard,9.99,21,organic,JP,card,10.29,15,5,0,False,True,False
2026231,standard,9.99,46,ads,FR,card,17.0,27,9,0,True,True,False
2026232,standard,9.99,32,organic,DE,card,6.41,15,2,0,False,True,False
2026233,premium,15.99,19,ads,GB,apple_pay,6.97,3,7,0,False,True,False
2026234,standard,9.99,35,organic,DE,card,9.27,15,6,0,True,False,False
2026235,standard,9.99,34,organic,FR,card,45.76,75,30,0,False,True,False
2026236,standard,9.99,21,organic,FR,paypal,9.66,18,10,0,False,False,False
2026237,standard,9.99,20,ads,FR,card,6.98,9,1,0,False,True,False
2026238,standard,9.99,27,referral,US,card,33.0,62,19,1,False,True,False
2026239,standard,9.99,2,app_store,DE,card,45.14,78,30,0,False,True,True
2026240,standard,9.99,34,ads,BR,gift_card,4.94,13,0,1,False,True,False
2026241,premium,15.99,35,app_store,US,card,7.71,15,5,1,False,True,False
2026242,standard,9.99,32,organic,US,apple_pay,53.4,104,32,1,False,True,False
2026243,premium,15.99,43,referral,DE,card,12.26,28,8,0,True,True,False
2026244,standard,9.99,30,organic,GB,paypal,19.7,38,5,0,False,True,True
2026245,standard,9.99,20,ads,ES,card,12.02,29,14,0,False,True,False
2026246,standard,9.99,48,organic,US,paypal,18.44,24,11,1,False,True,False
2026247,standard,9.99,15,ads,US,card,12.51,26,3,0,True,True,False
2026248,standard,9.99,1,ads,GB,card,10.52,24,8,0,True,True,False
2026249,standard,9.99,16,referral,ES,card,7.81,21,4,1,False,True,False
2026250,standard,9.99,43,organic,US,card,13.81,26,3,0,False,True,False
2026251,standard,9.99,21,app_store,FR,paypal,13.43,24,13,1,False,True,False
2026252,standard,9.99,10,organic,NL,apple_pay,23.58,40,15,1,False,True,False
2026253,standard,9.99,28,organic,JP,paypal,11.78,26,6,0,False,True,True
2026254,premium,15.99,12,organic,IT,card,7.6,15,4,0,True,True,True
2026255,standard,9.99,45,organic,BR,apple_pay,7.69,7,5,0,False,True,False
2026256,premium,15.99,7,ads,CA,card,11.37,19,3,0,True,True,False
2026257,standard,9.99,12,organic,US,paypal,4.79,11,5,0,False,True,False
2026258,premium,15.99,47,referral,US,paypal,21.27,40,13,1,False,True,False
2026259,standard,9.99,42,app_store,ES,paypal,19.01,39,9,0,False,False,False
2026260,standard,9.99,15,ads,CA,card,48.45,88,36,0,False,True,False
2026261,standard,9.99,57,ads,GB,card,5.25,11,1,0,False,True,False
2026262,standard,9.99,4,ads,AU,card,10.37,16,9,1,True,True,False
2026263,standard,9.99,11,organic,AU,card,8.07,20,7,0,False,True,False
2026264,standard,9.99,14,ads,NL,card,26.71,48,15,0,True,True,False
2026265,premium,15.99,30,ads,GB,card,23.22,44,15,0,True,True,True
2026266,premium,15.99,31,organic,IT,apple_pay,15.23,33,10,0,False,True,False
2026267,standard,9.99,22,ads,ES,card,16.34,24,7,0,False,True,False
2026268,premium,15.99,14,ads,DE,card,29.48,59,19,0,True,True,False
2026269,standard,9.99,36,app_store,FR,card,11.21,18,5,0,False,True,False
2026270,standard,9.99,24,referral,FR,apple_pay,20.03,29,10,0,False,True,False
2026271,standard,9.99,52,referral,FR,card,19.15,43,11,0,True,False,False
2026272,standard,9.99,5,app_store,GB,gift_card,7.99,9,7,0,False,False,False
2026273,premium,15.99,53,ads,US,apple_pay,7.71,20,6,1,True,False,False
2026274,premium,15.99,49,app_store,FR,paypal,8.42,18,7,0,False,True,False
2026275,premium,15.99,27,ads,BR,card,31.41,48,27,0,False,True,False
2026276,standard,9.99,42,organic,ES,paypal,21.08,38,12,0,True,True,False
2026277,standard,9.99,45,referral,DE,card,31.72,54,20,0,True,True,False
2026278,premium,15.99,53,referral,AU,gift_card,8.59,17,5,1,False,False,False
2026279,standard,9.99,31,ads,DE,card,38.73,70,22,0,False,True,False
2026280,premium,15.99,5,ads,DE,card,7.77,17,4,0,False,True,False
2026281,standard,9.99,46,app_store,SE,apple_pay,4.69,16,0,0,False,True,False
