ReturnID,OrderID,CustomerID,ProductID,RegionID,ReturnDate,Amount,Reason,CycleDays
1421,213554,226,4,4,2024-08-07,167.38,not as described,2
1422,109914,242,63,1,2024-09-21,304.73,damaged in transit,1
1423,593342,545,106,6,2023-08-13,431.3,defective,13
1424,260743,205,96,5,2023-11-06,749.64,changed mind,15
1425,634591,301,28,1,2022-09-13,1125.64,not as described,19
1426,913512,569,32,4,2024-03-25,288.22,changed mind,17
1427,403423,477,95,6,2023-11-03,1489.05,not as described,16
1428,594543,526,99,3,2024-06-21,250.67,changed mind,29
1429,713525,4,34,3,2022-09-25,903.07,defective,8
1430,235035,362,1,1,2024-02-27,1394.12,changed mind,21
1431,907636,381,54,2,2023-04-16,1250.44,changed mind,3
1432,282511,506,75,8,2022-07-05,975.35,damaged in transit,25
1433,827446,122,54,5,2022-06-21,1076.08,defective,11
1434,693986,128,113,2,2023-07-17,209.97,defective,11
1435,226868,610,98,4,2022-11-16,24.4,defective,4
1436,752334,539,95,2,2022-04-12,656.88,late delivery,15
1437,276826,649,3,4,2023-03-04,143.38,damaged in transit,12
1438,639483,217,103,2,2023-10-15,543.05,late delivery,29
1439,963712,799,91,5,2022-11-15,343.38,not as described,6
1440,957832,219,48,5,2024-08-13,1375.36,damaged in transit,13
1441,884113,521,71,6,2024-02-19,1321.28,late delivery,27
1442,544656,130,99,4,2023-05-28,1230.22,late delivery,24
1443,603583,735,109,3,2024-07-23,1073.78,wrong size,23
1444,370244,266,67,2,2023-03-09,239.57,damaged in transit,16
1445,928861,642,5,2,2022-05-20,82.07,not as described,26
1446,529509,266,75,4,2022-02-05,984.29,damaged in transit,7
1447,794462,633,82,4,2024-07-27,966.96,damaged in transit,24
1448,423699,364,8,6,2024-08-17,560.44,changed mind,17
1449,766380,50,99,1,2024-01-10,714.3,defective,11
1450,301974,153,25,3,2022-04-14,738.83,damaged in transit,7
1451,760415,547,107,7,2022-10-21,367.49,changed mind,16
1452,141366,155,67,8,2022-02-11,478.11,damaged in transit,1
1453,194336,221,39,8,2022-02-21,633.4,not as described,21
1454,416990,434,8,3,2022-09-04,908.74,wrong size,7
1455,533831,203,3,2,2023-07-27,1434.17,changed mind,12
1456,740267,104,89,2,2022-03-07,812.34,late delivery,6
1457,423146,500,46,2,2024-09-11,1099.43,changed mind,14
1458,116594,552,101,8,2023-04-01,1212.43,wrong size,11
1459,392854,587,28,8,2022-09-21,179.13,wrong size,6
1460,495260,756,111,7,2023-06-01,983.16,late delivery,26
1461,589347,100,113,6,2024-03-01,728.34,defective,23
1462,679607,342,13,3,2022-11-09,862.92,defective,12
1463,322896,188,78,4,2022-02-17,67.24,defective,2
1464,649363,721,113,7,2022-02-20,1360.26,not as described,25
1465,668428,432,39,7,2024-05-01,1429.65,defective,21
1466,798982,79,9,5,2022-04-22,15.19,changed mind,17
1467,569844,554,106,7,2023-09-28,327.06,defective,18
1468,829466,35,57,3,2023-01-20,278.49,late delivery,1
1469,299443,220,4,4,2024-02-17,1174.14,defective,14
1470,740534,578,101,7,2022-03-02,901.14,defective,6
1471,141259,405,82,4,2024-06-16,274.23,changed mind,19
1472,192517,609,9,7,2023-11-30,1222.82,not as described,28
1473,878247,457,32,4,2023-03-26,536.68,defective,16
1474,527519,675,3,3,2022-07-27,696.68,changed mind,18
1475,658760,451,115,2,2024-09-04,587.09,not as described,20
1476,643064,46,3,5,2022-10-30,786.86,late delivery,27
1477,725374,58,96,4,2023-05-06,725.41,not as described,2
1478,321009,622,62,3,2023-01-30,419.13,wrong size,9
1479,260434,31,70,6,2022-08-19,642.59,damaged in transit,8
1480,138296,302,98,1,2023-02-21,1363.42,defective,21
1481,878290,13,108,1,2022-06-01,759.31,late delivery,13
1482,301231,243,16,8,2022-01-02,1375.42,changed mind,23
1483,617652,477,3,6,2022-10-17,829.69,defective,14
1484,509404,139,15,5,2022-04-23,1155.54,damaged in transit,29
1485,246120,373,82,1,2023-02-19,447.45,not as described,23
1486,472536,797,69,5,2024-05-12,1187.72,wrong size,1
1487,174881,57,11,4,2022-06-12,403.84,defective,29
1488,259000,51,29,5,2022-01-02,39.13,not as described,28
1489,225724,217,65,1,2022-04-22,249.49,late delivery,2
1490,841973,662,88,5,2023-05-24,42.26,defective,12
1491,610675,325,42,5,2022-10-02,1421.12,damaged in transit,29
1492,933117,512,114,3,2023-05-05,1499.97,not as described,25
1493,492386,28,120,1,2022-01-30,1145.72,changed mind,14
1494,281213,589,92,8,2022-11-30,171.11,wrong size,16
1495,647727,54,55,6,2023-02-15,1349.43,wrong size,1
1496,936614,570,106,5,2023-03-08,1118.23,changed mind,17
1497,579333,119,88,7,2023-07-06,505.04,defective,20
1498,116074,687,63,6,2024-02-20,758.39,changed mind,11
1499,373260,237,54,2,2023-04-13,996.02,wrong size,9
1500,932465,148,100,4,2024-04-21,45.84,defective,25
1501,566513,270,67,8,2023-06-14,757.3,defective,14
1502,956734,1,22,3,2022-09-18,1101.27,changed mind,8
1503,558343,133,120,8,2022-08-18,290.46,changed mind,11
1504,110846,479,9,1,2022-11-19,671.25,changed mind,15
1505,885745,241,84,3,2023-08-21,803.47,not as described,8
1506,786716,284,79,3,2022-08-31,1105.99,late delivery,17
1507,743722,646,71,5,2024-07-03,1447.04,wrong size,25
1508,973180,100,7,2,2023-04-25,1273.93,damaged in transit,22
1509,276574,317,60,2,2024-05-13,936.06,not as described,7
1510,915311,149,108,6,2023-11-15,879.62,changed mind,14
1511,309360,387,29,3,2022-11-30,908.75,defective,16
1512,973638,266,83,8,2022-08-17,822.32,damaged in transit,20
1513,272287,37,104,7,2024-01-14,98.45,not as described,22
1514,595290,57,115,3,2022-11-27,1050.46,changed mind,15
1515,810408,682,62,5,2022-09-04,1077.34,defective,10
1516,170340,46,38,3,2024-07-19,773.6,defective,20
1517,160034,627,84,3,2023-04-28,1306.88,wrong size,4
1518,864809,733,59,6,2022-02-18,1011.93,wrong size,20
1519,154384,373,76,3,2023-05-10,550.37,wrong size,26
1520,652444,250,90,2,2023-04-06,39.34,changed mind,21
1521,944397,622,86,3,2024-05-13,98.15,defective,13
1522,653262,786,30,8,2023-12-13,534.18,wrong size,24
1523,532900,97,91,3,2022-07-11,698.54,damaged in transit,16
1524,475527,772,66,3,2022-05-31,258.64,damaged in transit,16
1525,674346,755,112,6,2023-08-27,292.1,defective,25
1526,614657,115,80,1,2022-02-17,353.01,not as described,6
1527,551589,44,108,3,2022-11-16,1172.96,damaged in transit,23
1528,238221,572,118,2,2022-05-19,1159.22,late delivery,20
1529,696399,63,120,8,2022-01-21,580.58,changed mind,16
1530,765792,481,90,8,2024-07-07,266.82,changed mind,3
1531,737968,52,72,7,2022-03-31,175.25,wrong size,23
1532,167515,553,15,2,2022-01-10,139.82,changed mind,7
1533,732592,186,47,5,2024-07-21,593.01,damaged in transit,26
1534,756801,77,58,6,2022-07-08,77.86,late delivery,23
1535,265073,54,94,7,2024-03-27,507.12,changed mind,11
1536,864079,151,71,2,2022-02-01,1442.68,defective,13
1537,571460,433,53,6,2022-06-03,766.18,damaged in transit,1
1538,525221,62,18,2,2022-04-21,1235.74,defective,15
1539,750461,642,86,5,2023-12-08,202.61,not as described,2
1540,558846,484,52,8,2023-09-13,409.44,wrong size,29
1541,590269,238,5,1,2023-04-21,1420.35,wrong size,19
1542,380992,790,35,2,2022-08-30,581.49,wrong size,7
1543,935087,527,106,7,2022-03-30,976.13,changed mind,24
1544,972511,538,15,1,2023-07-24,1464.43,not as described,1
1545,217387,140,49,6,2022-08-19,830.67,changed mind,16
1546,759811,569,62,5,2023-08-14,464.97,defective,4
1547,121001,448,11,3,2023-11-19,802.6,wrong size,2
1548,432089,788,20,7,2024-04-29,91.41,defective,8
1549,972996,383,113,7,2023-05-09,177.43,changed mind,9
1550,257326,543,71,3,2022-01-05,20.68,damaged in transit,22
1551,439298,273,26,1,2022-10-08,1327.47,damaged in transit,26
1552,297621,33,21,2,2024-05-03,1010.21,damaged in transit,23
1553,755397,103,52,1,2023-06-18,454.51,defective,22
1554,517529,694,87,8,2023-09-12,339.53,changed mind,17
1555,633805,591,88,5,2023-04-03,1027.78,defective,11
1556,948310,292,24,6,2022-06-12,1380.1,changed mind,8
1557,568945,559,88,2,2024-06-15,455.72,late delivery,28
1558,760730,4,108,7,2024-02-12,489.12,not as described,16
1559,188117,30,28,6,2024-09-22,1282.82,changed mind,17
1560,293719,406,4,7,2024-05-05,1341.13,defective,1
1561,952172,500,116,4,2022-10-19,1371.91,changed mind,14
1562,873604,750,63,6,2022-09-12,446.8,changed mind,20
1563,691007,608,94,5,2022-09-06,189.27,late delivery,15
1564,440380,206,39,4,2024-07-07,665.6,defective,18
1565,279822,653,36,5,2023-07-11,450.69,late delivery,24
1566,866549,394,28,3,2023-03-31,1326.96,changed mind,1
1567,806773,661,27,8,2024-08-26,64.59,not as described,27
1568,317529,140,57,6,2023-08-27,954.48,damaged in transit,24
1569,630848,21,13,6,2024-06-28,1360.21,wrong size,13
1570,656793,47,102,6,2024-09-11,1465.24,not as described,23
1571,529717,793,62,4,2022-03-21,978.69,defective,2
1572,934002,65,110,8,2022-12-28,1425.39,damaged in transit,9
1573,211690,752,61,2,2024-01-05,122.73,changed mind,4
1574,332104,582,37,5,2024-03-24,545.32,not as described,19
1575,185525,117,62,1,2022-05-29,22.98,not as described,25
1576,723633,692,19,3,2022-11-15,1471.96,late delivery,18
1577,679608,116,99,5,2023-07-03,1355.06,changed mind,21
1578,988580,115,87,4,2024-03-10,51.8,not as described,5
1579,588082,461,18,8,2022-04-23,37.02,changed mind,28
1580,235538,231,70,5,2023-08-24,556.78,late delivery,6
1581,505792,233,65,4,2022-10-24,395.22,late delivery,16
1582,179561,157,25,4,2022-08-05,1271.93,changed mind,20
1583,703820,487,15,5,2023-05-31,249.12,defective,25
1584,706774,22,92,7,2023-02-19,1188.07,wrong size,28
1585,871884,197,32,3,2023-09-28,836.14,damaged in transit,18
1586,405762,443,63,5,2022-11-14,572.31,late delivery,17
1587,379109,390,30,5,2024-04-03,227.12,late delivery,13
1588,164119,560,79,1,2022-03-20,1496.56,wrong size,17
1589,473637,173,6,8,2024-05-11,930.8,not as described,20
1590,527774,519,44,5,2022-01-30,664.68,changed mind,19
1591,779033,608,66,2,2024-01-06,562.98,wrong size,18
1592,778392,311,53,6,2022-12-13,1359.54,defective,13
1593,226227,206,74,6,2023-01-19,1233.58,changed mind,6
1594,356609,445,22,8,2022-01-20,1218.67,late delivery,2
1595,560324,464,54,1,2023-12-04,928.14,wrong size,13
1596,401541,76,91,4,2022-06-15,1333.06,wrong size,12
1597,122992,453,41,2,2023-10-22,455.92,wrong size,18
1598,861128,124,19,5,2023-12-27,1058.52,wrong size,27
1599,758144,456,102,5,2024-04-25,612.63,not as described,21
1600,568064,746,94,4,2023-12-10,904.0,changed mind,24
1601,385740,430,82,8,2022-10-29,1497.25,changed mind,17
1602,858457,610,96,5,2024-01-09,1476.94,defective,27
1603,131753,248,94,4,2024-04-05,773.8,late delivery,28
1604,501750,739,90,1,2022-11-14,865.06,damaged in transit,5
1605,820863,651,62,3,2022-05-05,1347.01,not as described,19
1606,957676,734,3,8,2024-06-09,1478.6,changed mind,15
1607,326275,594,72,4,2022-05-28,1170.13,wrong size,29
1608,685714,520,33,8,2023-08-17,107.12,changed mind,17
1609,270716,421,93,5,2022-08-25,490.73,defective,1
1610,204308,743,57,5,2022-05-07,1345.88,defective,7
1611,417719,679,109,4,2024-02-16,1154.85,not as described,4
1612,896582,334,72,5,2022-05-24,1115.93,damaged in transit,6
1613,720527,69,67,1,2023-11-02,1005.21,damaged in transit,3
1614,540338,3,111,1,2023-11-25,628.74,late delivery,23
1615,354536,187,58,4,2022-03-02,610.83,damaged in transit,15
1616,227474,51,46,5,2022-06-22,1215.31,changed mind,20
1617,343688,170,45,5,2024-03-05,447.73,wrong size,29
1618,237420,88,106,4,2023-05-23,1030.4,wrong size,19
1619,268376,785,91,3,2022-05-02,1092.05,wrong size,14
1620,718779,77,20,6,2024-09-18,1268.39,not as described,8
1621,219428,502,60,5,2022-09-22,486.63,defective,22
1622,142635,282,45,1,2022-01-05,1115.42,damaged in transit,15
1623,588105,140,78,4,2024-07-13,168.67,not as described,22
1624,357934,562,7,6,2022-01-17,215.71,changed mind,1
1625,509252,777,86,7,2023-07-08,631.83,not as described,5
1626,225808,633,90,3,2024-09-20,92.29,defective,4
1627,288979,781,28,8,2023-08-01,1422.07,changed mind,20
1628,496969,473,19,6,2023-08-08,1353.82,defective,16
1629,721019,539,76,4,2023-01-24,82.91,defective,10
1630,472917,118,31,6,2022-05-07,1259.08,defective,9
1631,587544,682,113,7,2023-07-27,768.22,not as described,18
1632,569688,599,94,2,2024-06-16,1055.92,not as described,29
1633,341974,204,115,2,2022-04-02,1331.53,damaged in transit,29
1634,351672,284,65,4,2024-05-30,869.69,damaged in transit,14
1635,483151,489,113,1,2023-02-20,183.33,damaged in transit,20
1636,128839,11,2,7,2023-06-21,13.84,damaged in transit,3
1637,716854,655,35,8,2022-06-15,750.41,defective,28
1638,652946,225,1,5,2023-09-14,1424.36,not as described,1
1639,375519,60,82,8,2022-07-02,863.21,not as described,10
1640,436345,265,62,1,2022-10-01,565.68,defective,22
1641,395830,669,35,6,2023-12-23,56.07,defective,29
1642,686200,220,37,4,2022-02-20,1373.32,damaged in transit,5
1643,783747,432,78,3,2023-03-24,497.46,damaged in transit,20
1644,197800,650,22,3,2023-08-18,1060.12,wrong size,6
1645,471986,27,62,5,2022-05-13,1044.41,defective,2
1646,112399,608,74,6,2022-10-22,388.29,changed mind,13
1647,507024,231,29,2,2022-12-10,105.03,defective,17
1648,323464,557,28,5,2023-10-26,583.65,not as described,8
1649,402222,151,43,8,2024-09-03,482.53,changed mind,29
1650,510892,112,72,1,2024-04-16,1053.38,defective,18
1651,391351,631,31,8,2022-07-09,1231.48,damaged in transit,13
1652,454664,647,46,5,2022-01-19,341.44,not as described,15
1653,788292,786,66,3,2022-02-21,797.06,damaged in transit,14
1654,829271,542,23,6,2023-08-19,70.51,damaged in transit,4
1655,105276,373,69,5,2022-06-06,329.24,defective,18
1656,440053,156,17,7,2022-08-20,1145.02,not as described,23
1657,862196,237,18,1,2024-04-27,1192.16,not as described,13
1658,577396,519,29,1,2024-05-23,1166.84,not as described,13
1659,284752,277,35,6,2024-04-19,222.16,wrong size,27
1660,634163,387,4,3,2022-09-11,831.04,changed mind,18
1661,230435,135,116,2,2023-09-12,639.84,damaged in transit,9
1662,119648,352,37,4,2023-09-03,1487.31,defective,1
1663,669182,191,97,6,2022-07-05,984.56,late delivery,24
1664,563619,90,109,2,2023-07-08,1403.45,not as described,19
1665,780850,106,97,8,2023-06-10,226.57,not as described,19
1666,410347,415,100,4,2023-02-01,681.8,late delivery,9
1667,868854,294,13,2,2024-01-22,1159.7,not as described,6
1668,479151,80,45,1,2023-11-09,558.11,damaged in transit,15
1669,764216,412,90,7,2023-06-17,952.44,not as described,22
1670,190258,132,70,1,2023-12-27,772.44,defective,9
1671,187436,13,1,4,2024-02-03,1487.97,wrong size,16
1672,804537,107,69,6,2023-07-21,269.07,wrong size,29
1673,850586,359,97,5,2022-09-25,1403.67,changed mind,7
1674,948162,764,100,3,2024-01-29,608.34,changed mind,7
1675,392159,194,47,1,2023-12-19,707.31,wrong size,7
1676,120041,228,29,6,2024-09-10,797.62,not as described,27
1677,981913,195,38,4,2022-05-30,405.4,defective,16
1678,641234,285,36,1,2023-02-24,1445.85,not as described,27
1679,322409,574,42,2,2024-07-13,1368.12,late delivery,28
1680,787458,258,37,5,2023-05-30,1459.63,damaged in transit,13
1681,913505,527,55,2,2024-07-31,1495.41,defective,2
1682,356326,719,5,4,2022-01-13,1008.0,wrong size,9
1683,792700,757,34,1,2022-02-05,683.01,damaged in transit,16
1684,808799,451,38,7,2024-03-07,1277.59,changed mind,12
1685,551515,571,19,6,2022-12-25,45.47,late delivery,1
1686,669118,736,106,7,2023-06-05,1253.26,defective,29
1687,342567,630,82,1,2023-03-05,750.96,not as described,9
1688,936245,240,110,4,2023-02-12,1013.1,wrong size,18
1689,984792,106,68,3,2024-07-28,567.33,damaged in transit,28
1690,982903,92,14,5,2022-04-05,559.25,changed mind,16
1691,763411,706,109,7,2024-02-12,57.26,wrong size,21
1692,138111,445,55,2,2024-06-08,641.45,late delivery,2
1693,429809,238,83,7,2023-10-20,618.45,changed mind,21
1694,500443,277,46,5,2023-01-31,344.94,changed mind,25
1695,963857,226,60,7,2022-06-10,378.51,damaged in transit,27
1696,592288,642,59,1,2023-11-14,880.37,changed mind,3
1697,582551,490,35,8,2023-04-14,483.48,changed mind,7
1698,232068,704,67,4,2022-05-30,1247.08,late delivery,2
1699,814347,242,89,3,2022-12-26,175.96,wrong size,27
1700,402656,379,3,2,2024-08-19,870.69,not as described,8
1701,182684,98,16,8,2022-09-23,248.47,wrong size,16
1702,988881,778,102,8,2022-06-28,797.08,wrong size,14
1703,271063,410,69,2,2023-11-13,833.29,defective,20
1704,114607,443,117,4,2022-07-19,967.02,changed mind,26
1705,170053,331,73,6,2024-07-08,646.86,late delivery,10
1706,507256,217,79,5,2024-05-08,769.12,not as described,23
1707,192613,759,108,2,2024-09-10,279.62,damaged in transit,9
1708,858388,392,80,3,2024-07-01,699.89,not as described,6
1709,561202,540,40,3,2022-09-01,565.82,wrong size,4
1710,391510,30,64,3,2022-08-01,1002.54,not as described,11
1711,102834,221,29,8,2022-12-09,657.88,wrong size,17
1712,531818,644,41,2,2023-04-15,1171.22,wrong size,23
1713,236173,71,82,6,2024-05-29,644.73,changed mind,25
1714,980240,82,18,8,2024-01-04,361.3,late delivery,16
1715,361979,648,81,7,2023-10-07,417.8,wrong size,12
1716,527388,247,71,7,2024-05-28,77.47,damaged in transit,6
1717,116759,220,38,2,2023-10-08,814.48,wrong size,27
1718,217829,453,6,2,2023-01-15,1248.01,changed mind,12
1719,286737,156,85,7,2023-02-18,1155.98,late delivery,23
1720,146549,35,99,6,2023-06-02,662.31,changed mind,19
1721,753393,4,88,6,2022-03-30,302.22,changed mind,28
1722,950873,64,51,4,2024-01-12,1296.59,damaged in transit,29
1723,986818,127,79,5,2023-10-15,94.6,changed mind,21
1724,339228,557,50,1,2024-01-02,604.84,defective,20
1725,809870,239,43,3,2023-06-18,1286.36,not as described,4
1726,553657,58,40,5,2024-02-22,595.83,not as described,1
1727,141271,12,26,2,2024-08-07,185.63,wrong size,16
1728,181631,382,117,2,2023-07-24,406.26,damaged in transit,21
1729,593007,673,80,1,2023-03-21,904.04,changed mind,22
1730,481289,271,21,2,2022-04-15,236.53,defective,8
1731,107543,52,104,8,2024-02-18,985.85,wrong size,15
1732,937094,183,19,6,2024-06-22,662.86,not as described,26
1733,757302,400,72,8,2023-12-01,508.24,wrong size,3
1734,552171,152,20,3,2024-05-15,368.98,changed mind,12
1735,988293,783,44,5,2024-05-11,1236.76,not as described,28
1736,974020,611,80,8,2024-03-09,601.04,damaged in transit,6
1737,976555,276,120,3,2023-05-18,1110.33,changed mind,10
1738,332951,762,120,6,2022-04-10,666.13,damaged in transit,14
1739,892800,261,108,6,2022-01-04,146.88,wrong size,20
1740,554090,113,29,7,2022-07-24,666.35,damaged in transit,8
1741,753432,751,12,8,2023-03-08,766.45,wrong size,23
1742,873576,768,109,5,2024-01-14,692.18,defective,7
1743,246993,251,111,5,2023-04-01,1226.2,not as described,11
1744,503426,476,34,7,2022-01-24,1367.17,not as described,17
1745,216009,139,3,6,2022-07-30,1182.3,damaged in transit,1
1746,351538,514,78,3,2024-09-06,878.35,damaged in transit,23
1747,472164,553,10,6,2024-09-15,816.76,defective,20
1748,869926,568,5,5,2023-01-13,970.48,late delivery,25
1749,876398,455,113,2,2024-03-15,438.87,not as described,8
1750,450900,564,60,5,2023-12-21,1219.65,late delivery,12
1751,396275,445,14,5,2024-07-20,1286.7,defective,27
1752,577650,656,79,8,2024-06-06,408.15,defective,2
1753,920682,144,45,5,2023-09-21,1355.2,not as described,15
1754,978873,387,65,2,2023-01-30,1274.61,damaged in transit,15
1755,304087,334,108,8,2023-09-19,642.49,wrong size,13
1756,267834,427,29,5,2022-11-16,1364.41,defective,13
1757,736096,114,78,3,2022-12-15,189.45,changed mind,22
1758,371260,260,100,7,2023-09-01,51.7,wrong size,6
1759,279785,764,51,4,2023-07-26,528.32,damaged in transit,26
1760,127962,85,117,3,2023-08-04,852.5,damaged in transit,26
1761,462890,509,54,7,2023-01-20,533.65,late delivery,6
1762,452653,532,56,7,2023-02-14,1413.68,damaged in transit,29
1763,606751,380,107,5,2022-01-11,389.52,wrong size,8
1764,280164,27,77,3,2023-08-25,429.01,damaged in transit,2
1765,742928,28,105,7,2023-07-30,955.89,changed mind,12
1766,712030,221,95,2,2024-07-24,15.76,changed mind,24
1767,516113,83,86,6,2023-05-20,1094.06,defective,25
1768,263189,76,29,5,2023-04-13,572.43,wrong size,19
1769,556259,129,48,7,2022-03-09,1466.84,wrong size,24
1770,707330,153,104,4,2022-07-16,1040.21,changed mind,8
1771,435444,671,74,7,2022-12-05,87.8,wrong size,26
1772,337127,511,34,1,2023-01-13,148.02,defective,19
1773,555854,25,40,7,2022-12-29,141.37,late delivery,4
1774,419695,503,94,1,2023-01-30,1429.41,damaged in transit,4
1775,460461,110,22,6,2024-02-08,1029.24,defective,8
1776,413974,337,14,2,2022-05-12,647.13,late delivery,3
1777,373118,31,92,8,2022-11-29,308.72,damaged in transit,9
1778,745075,73,35,7,2022-06-12,1311.72,changed mind,29
1779,514217,107,92,1,2022-11-04,310.32,wrong size,7
1780,519857,347,65,8,2023-11-16,1062.95,defective,19
1781,687776,371,120,3,2022-02-16,1147.35,damaged in transit,29
1782,425168,283,63,5,2022-12-06,449.04,changed mind,8
1783,190930,497,105,1,2022-01-24,762.32,defective,21
1784,867359,577,103,1,2024-08-12,342.25,damaged in transit,14
1785,150134,583,26,2,2023-12-29,574.61,not as described,9
1786,614754,464,120,5,2022-09-01,1448.05,not as described,28
1787,339239,437,90,5,2022-07-18,1042.78,defective,20
1788,292447,394,13,7,2022-04-09,1271.46,defective,13
1789,137760,191,1,2,2023-04-18,815.49,wrong size,24
1790,910081,390,33,6,2024-01-24,366.17,defective,27
1791,486284,9,2,1,2023-08-08,1072.19,late delivery,23
1792,408384,774,43,3,2024-05-31,755.85,changed mind,26
1793,767104,297,120,2,2022-12-10,273.5,not as described,10
1794,135081,606,58,1,2022-10-06,624.52,defective,10
1795,608095,766,3,5,2023-04-24,955.91,not as described,7
1796,545139,398,60,8,2022-07-22,1105.64,damaged in transit,21
1797,598093,690,27,6,2024-09-02,372.4,defective,24
1798,211544,384,103,7,2022-07-05,1315.24,late delivery,20
1799,957284,106,11,5,2023-04-24,575.53,late delivery,18
1800,314619,22,93,1,2023-06-07,413.99,defective,23
1801,710604,109,54,3,2022-02-27,300.73,wrong size,6
1802,772399,755,3,7,2023-04-14,1208.22,not as described,11
1803,409585,381,81,1,2023-03-31,537.71,damaged in transit,21
1804,217676,256,55,1,2022-09-17,730.26,changed mind,2
1805,367002,357,93,7,2022-05-08,342.0,defective,27
1806,826248,205,75,1,2022-02-15,1032.28,wrong size,5
1807,915844,697,95,8,2022-01-09,1173.74,damaged in transit,23
1808,943215,800,56,7,2023-04-27,515.74,late delivery,18
1809,303679,68,1,6,2022-03-31,1418.17,changed mind,25
1810,645878,575,16,5,2024-08-17,55.61,defective,23
1811,235932,269,56,1,2022-09-02,208.09,not as described,15
1812,739322,38,48,4,2023-10-15,887.29,changed mind,22
1813,474280,738,96,7,2023-11-05,1055.1,late delivery,11
1814,742227,50,50,8,2023-05-11,383.52,damaged in transit,17
1815,716613,165,104,4,2024-06-02,835.57,late delivery,27
1816,993526,21,23,7,2022-04-21,484.4,damaged in transit,3
1817,539778,378,47,7,2022-08-23,835.59,late delivery,11
1818,407384,480,91,1,2022-09-10,992.4,changed mind,1
1819,574079,257,15,5,2022-05-16,1459.48,damaged in transit,16
1820,246570,58,39,5,2022-10-22,688.99,late delivery,23
1821,200584,93,91,5,2022-11-09,975.84,not as described,2
1822,567249,747,71,7,2024-02-04,871.28,wrong size,16
1823,842864,645,94,8,2022-10-29,483.16,not as described,13
1824,579924,750,62,5,2024-05-26,387.07,late delivery,23
1825,803730,425,104,3,2024-02-12,1481.93,defective,7
1826,260121,437,106,8,2024-06-20,318.21,wrong size,5
1827,504451,629,117,8,2022-04-16,1187.51,damaged in transit,3
1828,651797,494,15,6,2024-09-11,228.42,late delivery,12
1829,412907,350,71,6,2023-09-06,1208.48,not as described,15
1830,112712,234,14,1,2024-09-09,286.74,wrong size,27
1831,166102,389,28,4,2022-12-21,1451.06,wrong size,14
1832,934900,52,37,2,2024-08-10,1032.12,damaged in transit,5
1833,644622,154,78,5,2023-08-12,144.28,changed mind,21
1834,338116,590,52,7,2022-03-13,1042.83,damaged in transit,2
1835,332936,695,104,2,2023-02-15,909.39,not as described,11
1836,135604,82,36,8,2022-05-18,512.94,changed mind,19
1837,950298,78,75,2,2024-07-30,398.5,damaged in transit,8
1838,197424,69,92,1,2022-11-01,1080.95,not as described,18
1839,783510,634,118,8,2022-08-11,1114.63,defective,14
1840,316223,249,30,1,2023-07-07,497.54,defective,28
1841,402063,262,89,6,2023-03-02,1315.58,defective,9
1842,346515,10,11,7,2022-04-07,410.55,not as described,27
1843,842068,779,66,3,2024-03-27,114.1,defective,19
1844,129528,348,50,1,2024-04-25,903.8,wrong size,22
1845,417059,638,116,3,2024-01-13,169.54,changed mind,5
1846,351419,567,93,1,2023-09-09,422.23,defective,1
1847,345659,114,112,6,2023-02-07,765.71,wrong size,22
1848,273647,642,103,8,2023-06-27,436.68,not as described,14
1849,921201,441,50,8,2023-06-05,330.34,damaged in transit,9
1850,440758,484,89,7,2022-06-15,1057.75,changed mind,26
1851,476384,161,4,7,2022-03-23,825.03,not as described,10
1852,446650,678,67,8,2022-09-11,1261.24,late delivery,13
1853,982194,746,6,7,2023-03-31,876.05,changed mind,22
1854,405106,326,87,6,2022-06-10,730.34,late delivery,28
1855,407517,74,117,8,2022-04-17,399.27,damaged in transit,27
1856,395131,680,82,3,2024-05-01,1190.18,defective,19
1857,394269,710,101,4,2023-01-10,303.34,late delivery,4
1858,180758,406,29,8,2023-08-08,370.92,defective,4
1859,643847,464,120,3,2023-06-09,1263.97,damaged in transit,21
1860,122684,179,67,3,2024-01-06,1114.38,late delivery,15
1861,303356,54,81,2,2024-01-10,923.18,defective,4
1862,281902,756,93,3,2022-10-24,67.99,late delivery,21
1863,362339,387,77,5,2024-04-27,199.61,changed mind,28
1864,780983,220,39,8,2023-01-07,754.94,defective,2
1865,639546,555,74,2,2024-04-15,1122.04,damaged in transit,24
1866,991727,21,79,6,2023-02-09,701.51,changed mind,10
1867,416079,64,103,7,2022-04-21,35.77,defective,12
1868,935672,195,58,8,2024-01-31,284.56,late delivery,21
1869,140421,361,61,7,2022-01-31,887.26,changed mind,8
1870,553796,294,61,2,2024-02-12,1044.38,late delivery,5
1871,818962,150,14,4,2022-02-13,59.81,defective,28
1872,578640,282,11,8,2022-07-26,74.56,not as described,11
1873,939978,268,3,8,2023-08-27,399.35,changed mind,5
1874,383123,420,80,5,2024-07-30,134.42,changed mind,21
1875,129999,451,51,8,2023-02-13,817.5,not as described,7
1876,796544,707,104,6,2022-05-01,194.32,late delivery,23
1877,161203,646,85,1,2022-08-21,975.85,defective,3
1878,788280,234,17,8,2024-06-15,1168.07,late delivery,16
1879,760074,723,13,2,2023-12-28,1456.07,late delivery,12
1880,859844,417,44,4,2022-04-11,1423.13,wrong size,28
1881,531032,151,111,2,2023-01-20,417.31,wrong size,16
1882,905953,273,6,6,2022-09-22,53.82,defective,27
1883,252848,594,23,1,2022-06-27,500.82,damaged in transit,8
